5,,"2,426.00",,,,0,,"2,426.00",,,467,,,498,,,467,,,484,,,|,,
6,,"1,942.00",,,,400,,"2,426.00",,,400,,,484,,,467,,,400,,,---,,
7,,0,,,,"1,218.00",,"2,440.00",,,"1,218.00",,,"2,440.00",,,753,,,751,,,---,,
8,,"2,051.00",,,,467,,"2,051.00",,,"1,218.00",,,"2,440.00",,,751,,,"2,051.00",,,|,,
9,,"2,352.50",,,,467,,"2,352.50",,,"1,218.00",,,389,,,751,,,301.5,,,|,,
10,,"2,051.00",,,,"1,187.00",,"2,352.50",,,"1,187.00",,,301.5,,,751,,,720,,,---,,
11,,"2,430.50",,,,467,,"2,430.50",,,"1,218.00",,,87.5,,,751,,,78,,,|,,
12,,"2,352.50",,,,955,,"2,430.50",,,955,,,78,,,751,,,488,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,368.5)   10,368.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33581,,,,,,,,,,0,,,,0,,,"2,049.00",,,865,,,
2,,34490,,,,,,,,,,0,,,,865,,,785,,,351.5,,,*
3,,36595,,,,,,,,,,785,,,,865,,,628,,,351.5,,,*
4,,33511,,,,,,,,,,"1,413.00",,,,865,,,530,,,351.5,,,*
5,,36879,,,,,,,,,,"2,049.00",,,,0,,,383.5,,,509.5,,,*
6,,36681,,,,,,,,,,"2,049.00",,,,509.5,,,362,,,645,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,049.00",,,,0,,"2,049.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,049.00",,,|,,
2,,0,,,,865,,"2,049.00",,,865,,,"2,049.00",,,"1,220.00",,,865,,,---,,
3,,0,,,,"1,216.50",,"2,049.00",,,"1,216.50",,,"2,049.00",,,355,,,351.5,,,---,,
4,,785,,,,865,,785,,,"1,216.50",,,"2,049.00",,,351.5,,,785,,,|,,
5,,"1,413.00",,,,865,,"1,413.00",,,"1,216.50",,,"1,264.00",,,351.5,,,628,,,|,,
6,,"1,943.00",,,,865,,"1,943.00",,,"1,216.50",,,636,,,351.5,,,530,,,|,,
7,,"2,432.50",,,,0,,"2,432.50",,,"1,220.00",,,391,,,"1,220.00",,,383.5,,,|,,
8,,"2,049.00",,,,509.5,,"2,432.50",,,509.5,,,383.5,,,"1,220.00",,,509.5,,,---,,
9,,"2,049.00",,,,"1,154.50",,"2,432.50",,,"1,154.50",,,383.5,,,710.5,,,645,,,---,,
10,,"2,411.00",,,,509.5,,"2,411.00",,,"1,154.50",,,383.5,,,645,,,362,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,004.5)   9,004.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34817,,,,,,,,,,0,,,,0,,,"2,251.00",,,383.5,,,
2,,33980,,,,,,,,,,0,,,,383.5,,,"2,251.00",,,802,,,
3,,33746,,,,,,,,,,"2,251.00",,,,0,,,105.5,,,"1,187.50",,,
4,,37280,,,,,,,,,,"2,356.50",,,,0,,,78,,,488,,,*
5,,33928,,,,,,,,,,"2,356.50",,,,488,,,78,,,488,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,251.00",,,,0,,"2,251.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,251.00",,,|,,
2,,0,,,,383.5,,"2,251.00",,,383.5,,,"2,251.00",,,"1,220.00",,,383.5,,,---,,
3,,0,,,,"1,185.50",,"2,251.00",,,"1,185.50",,,"2,251.00",,,836.5,,,802,,,---,,
4,,"2,356.50",,,,0,,"2,356.50",,,"1,220.00",,,189,,,"1,220.00",,,105.5,,,|,,
5,,"2,251.00",,,,"1,187.50",,"2,356.50",,,"1,187.50",,,105.5,,,"1,220.00",,,"1,187.50",,,---,,
6,,"2,434.50",,,,0,,"2,434.50",,,"1,220.00",,,83.5,,,"1,220.00",,,78,,,|,,
7,,"2,356.50",,,,488,,"2,434.50",,,488,,,78,,,"1,220.00",,,488,,,---,,
8,,"2,356.50",,,,976,,"2,434.50",,,976,,,78,,,732,,,488,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,423.5)   8,423.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32919,,,,,,,,,,0,,,,0,,,"2,101.00",,,742,,,
2,,32934,,,,,,,,,,"2,101.00",,,,0,,,301.5,,,720,,,
3,,34746,,,,,,,,,,0,,,,742,,,751.5,,,470,,,
4,,35389,,,,,,,,,,751.5,,,,742,,,971,,,458,,,
5,,32481,,,,,,,,,,"1,722.50",,,,742,,,659.5,,,449,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,742,,"2,440.00",,,742,,,"2,440.00",,,"1,220.00",,,742,,,---,,
2,,"2,101.00",,,,0,,"2,101.00",,,742,,,"2,440.00",,,742,,,"2,101.00",,,|,,
3,,"2,402.50",,,,0,,"2,402.50",,,742,,,339,,,742,,,301.5,,,|,,
4,,"2,101.00",,,,720,,"2,402.50",,,720,,,301.5,,,742,,,720,,,---,,
5,,751.5,,,,742,,751.5,,,"1,220.00",,,"2,440.00",,,478,,,751.5,,,|,,
6,,0,,,,"1,212.00",,751.5,,,"1,212.00",,,751.5,,,478,,,470,,,---,,
7,,"1,722.50",,,,742,,"1,722.50",,,"1,220.00",,,"1,688.50",,,478,,,971,,,|,,
8,,751.5,,,,"1,200.00",,"1,722.50",,,"1,200.00",,,971,,,478,,,458,,,---,,
9,,"2,382.00",,,,742,,"2,382.00",,,"1,220.00",,,717.5,,,478,,,659.5,,,|,,
10,,"1,722.50",,,,"1,191.00",,"2,382.00",,,"1,191.00",,,659.5,,,478,,,449,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,041.5)   8,041.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33194,,,,,,,,,,0,,,,0,,,489,,,671.5,,,*
2,,36734,,,,,,,,,,0,,,,671.5,,,482,,,509.5,,,*
3,,35202,,,,,,,,,,489,,,,0,,,923.5,,,744,,,
4,,33254,,,,,,,,,,489,,,,744,,,923.5,,,398,,,
5,,34204,,,,,,,,,,"1,412.50",,,,0,,,509.5,,,793.5,,,
6,,37116,,,,,,,,,,"1,412.50",,,,793.5,,,508,,,398,,,*
7,,36517,,,,,,,,,,"1,922.00",,,,0,,,509.5,,,580,,,
8,,34442,,,,,,,,,,"1,922.00",,,,580,,,508,,,607,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,489,,,,0,,489,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,489,,,|,,
2,,0,,,,671.5,,489,,,671.5,,,489,,,"1,220.00",,,671.5,,,---,,
3,,0,,,,"1,181.00",,489,,,"1,181.00",,,489,,,548.5,,,509.5,,,---,,
4,,482,,,,671.5,,482,,,"1,181.00",,,489,,,509.5,,,482,,,|,,
5,,"1,412.50",,,,0,,"1,412.50",,,"1,220.00",,,"1,951.00",,,"1,220.00",,,923.5,,,|,,
6,,489,,,,744,,"1,412.50",,,744,,,923.5,,,"1,220.00",,,744,,,---,,
7,,489,,,,"1,142.00",,"1,412.50",,,"1,142.00",,,923.5,,,476,,,398,,,---,,
8,,"1,922.00",,,,0,,"1,922.00",,,"1,220.00",,,"1,027.50",,,"1,220.00",,,509.5,,,|,,
9,,"1,412.50",,,,793.5,,"1,922.00",,,793.5,,,509.5,,,"1,220.00",,,793.5,,,---,,
10,,"1,412.50",,,,"1,191.50",,"1,922.00",,,"1,191.50",,,509.5,,,426.5,,,398,,,---,,
11,,"1,920.50",,,,793.5,,"1,920.50",,,"1,191.50",,,509.5,,,398,,,508,,,|,,
12,,"2,431.50",,,,0,,"2,431.50",,,"1,220.00",,,518,,,"1,220.00",,,509.5,,,|,,
13,,"1,922.00",,,,580,,"2,431.50",,,580,,,509.5,,,"1,220.00",,,580,,,---,,
14,,"1,922.00",,,,"1,187.00",,"2,431.50",,,"1,187.00",,,509.5,,,640,,,607,,,---,,
15,,"2,430.00",,,,580,,"2,430.00",,,"1,187.00",,,509.5,,,607,,,508,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,257.5)   11,257.5",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35343,,,,,,,,,,0,,,,0,,,"2,221.00",,,562,,,
2,,35895,,,,,,,,,,"2,221.00",,,,0,,,130,,,551,,,
3,,33605,,,,,,,,,,0,,,,562,,,"1,234.00",,,615,,,
4,,33558,,,,,,,,,,"1,234.00",,,,562,,,"1,187.50",,,606.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,562,,"2,440.00",,,562,,,"2,440.00",,,"1,220.00",,,562,,,---,,
2,,"2,221.00",,,,0,,"2,221.00",,,562,,,"2,440.00",,,562,,,"2,221.00",,,|,,
3,,"2,351.00",,,,0,,"2,351.00",,,562,,,219,,,562,,,130,,,|,,
4,,"2,221.00",,,,551,,"2,351.00",,,551,,,130,,,562,,,551,,,---,,
5,,0,,,,"1,177.00",,"2,440.00",,,"1,177.00",,,"2,440.00",,,658,,,615,,,---,,
6,,"1,234.00",,,,562,,"1,234.00",,,"1,177.00",,,"2,440.00",,,615,,,"1,234.00",,,|,,
7,,"2,421.50",,,,562,,"2,421.50",,,"1,177.00",,,"1,206.00",,,615,,,"1,187.50",,,|,,
8,,"1,234.00",,,,"1,168.50",,"2,421.50",,,"1,168.50",,,"1,187.50",,,615,,,606.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,551.5)   8,551.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32555,,,,,,,,,,0,,,,0,,,802,,,509.5,,,*
2,,35727,,,,,,,,,,0,,,,509.5,,,760,,,656.5,,,*
3,,36373,,,,,,,,,,802,,,,0,,,895,,,"1,160.00",,,
4,,32769,,,,,,,,,,"1,697.00",,,,0,,,734,,,847,,,
5,,35724,,,,,,,,,,"1,697.00",,,,847,,,647.5,,,348,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,802,,,,0,,802,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,802,,,|,,
2,,0,,,,509.5,,802,,,509.5,,,802,,,"1,220.00",,,509.5,,,---,,
3,,0,,,,"1,166.00",,802,,,"1,166.00",,,802,,,710.5,,,656.5,,,---,,
4,,760,,,,509.5,,760,,,"1,166.00",,,802,,,656.5,,,760,,,|,,
5,,"1,697.00",,,,0,,"1,697.00",,,"1,220.00",,,"1,638.00",,,"1,220.00",,,895,,,|,,
6,,802,,,,"1,160.00",,"1,697.00",,,"1,160.00",,,895,,,"1,220.00",,,"1,160.00",,,---,,
7,,"2,431.00",,,,0,,"2,431.00",,,"1,220.00",,,743,,,"1,220.00",,,734,,,|,,
8,,"1,697.00",,,,847,,"2,431.00",,,847,,,734,,,"1,220.00",,,847,,,---,,
9,,"1,697.00",,,,"1,195.00",,"2,431.00",,,"1,195.00",,,734,,,373,,,348,,,---,,
10,,"2,344.50",,,,847,,"2,344.50",,,"1,195.00",,,734,,,348,,,647.5,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,631.5)   8,631.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36143,,,,,,,,,,0,,,,0,,,"1,472.00",,,276,,,
2,,35468,,,,,,,,,,0,,,,276,,,"1,468.50",,,612,,,
3,,33927,,,,,,,,,,0,,,,888,,,"1,456.00",,,284,,,
4,,36727,,,,,,,,,,"1,472.00",,,,0,,,449,,,971,,,*
5,,35708,,,,,,,,,,"1,921.00",,,,0,,,508,,,398,,,*
6,,34733,,,,,,,,,,"1,921.00",,,,398,,,508,,,398,,,*
7,,36682,,,,,,,,,,"1,921.00",,,,796,,,508,,,398,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,472.00",,,,0,,"1,472.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,472.00",,,|,,
2,,0,,,,276,,"1,472.00",,,276,,,"1,472.00",,,"1,220.00",,,276,,,---,,
3,,0,,,,888,,"1,472.00",,,888,,,"1,472.00",,,944,,,612,,,---,,
4,,"1,468.50",,,,276,,"1,468.50",,,888,,,"1,472.00",,,612,,,"1,468.50",,,|,,
5,,0,,,,"1,172.00",,"1,472.00",,,"1,172.00",,,"1,472.00",,,332,,,284,,,---,,
6,,"1,456.00",,,,888,,"1,456.00",,,"1,172.00",,,"1,472.00",,,284,,,"1,456.00",,,|,,
7,,"1,921.00",,,,0,,"1,921.00",,,"1,220.00",,,968,,,"1,220.00",,,449,,,|,,
8,,"1,472.00",,,,971,,"1,921.00",,,971,,,449,,,"1,220.00",,,971,,,---,,
9,,"2,429.00",,,,0,,"2,429.00",,,"1,220.00",,,519,,,"1,220.00",,,508,,,|,,
10,,"1,921.00",,,,398,,"2,429.00",,,398,,,508,,,"1,220.00",,,398,,,---,,
11,,"1,921.00",,,,796,,"2,429.00",,,796,,,508,,,822,,,398,,,---,,
12,,"1,921.00",,,,"1,194.00",,"2,429.00",,,"1,194.00",,,508,,,424,,,398,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,945.0)   10,945.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34074,,,,,,,,,,0,,,,0,,,608,,,517.5,,,*
2,,36016,,,,,,,,,,608,,,,0,,,607,,,508,,,
3,,34829,,,,,,,,,,"1,215.00",,,,0,,,607,,,508,,,
4,,32700,,,,,,,,,,"1,822.00",,,,0,,,607,,,508,,,
5,,32852,,,,,,,,,,0,,,,517.5,,,"2,221.00",,,682,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,517.5,,"2,440.00",,,517.5,,,"2,440.00",,,"1,220.00",,,517.5,,,---,,
2,,608,,,,0,,608,,,517.5,,,"2,440.00",,,517.5,,,608,,,|,,
3,,"1,215.00",,,,0,,"1,215.00",,,517.5,,,"1,832.00",,,517.5,,,607,,,|,,
4,,608,,,,508,,"1,215.00",,,508,,,607,,,517.5,,,508,,,---,,
5,,"1,822.00",,,,0,,"1,822.00",,,517.5,,,"1,225.00",,,517.5,,,607,,,|,,
6,,"1,215.00",,,,508,,"1,822.00",,,508,,,607,,,517.5,,,508,,,---,,
7,,"2,429.00",,,,0,,"2,429.00",,,517.5,,,618,,,517.5,,,607,,,|,,
8,,"1,822.00",,,,508,,"2,429.00",,,508,,,607,,,517.5,,,508,,,---,,
9,,0,,,,"1,199.50",,"2,440.00",,,"1,199.50",,,"2,440.00",,,702.5,,,682,,,---,,
10,,"2,221.00",,,,517.5,,"2,221.00",,,"1,199.50",,,"2,440.00",,,682,,,"2,221.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,453.0)   9,453.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 14,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33368,,,,,,,,,,0,,,,0,,,"2,251.00",,,580,,,
2,,35250,,,,,,,,,,0,,,,580,,,"2,231.00",,,562,,,
3,,33645,,,,,,,,,,0,,,,"1,142.00",,,670.5,,,52.5,,,
4,,37412,,,,,,,,,,"2,251.00",,,,0,,,52.5,,,670.5,,,*
5,,32881,,,,,,,,,,"2,303.50",,,,0,,,108,,,727.5,,,
6,,35257,,,,,,,,,,"2,303.50",,,,727.5,,,98,,,457,,,
