2,,878,,,,0,,878,,,380,,,"2,440.00",,,380,,,878,,,|,,
3,,"1,663.00",,,,0,,"1,663.00",,,380,,,"1,562.00",,,380,,,785,,,|,,
4,,878,,,,379.5,,"1,663.00",,,379.5,,,785,,,380,,,379.5,,,---,,
5,,"2,181.00",,,,0,,"2,181.00",,,380,,,777,,,380,,,518,,,|,,
6,,"1,663.00",,,,375,,"2,181.00",,,375,,,518,,,380,,,375,,,---,,
7,,"2,418.00",,,,0,,"2,418.00",,,380,,,259,,,380,,,237,,,|,,
8,,"2,181.00",,,,345,,"2,418.00",,,345,,,237,,,380,,,345,,,---,,
9,,0,,,,875,,"2,440.00",,,875,,,"2,440.00",,,840,,,495,,,---,,
10,,"1,844.50",,,,380,,"1,844.50",,,875,,,"2,440.00",,,495,,,"1,844.50",,,|,,
11,,"2,401.50",,,,380,,"2,401.50",,,875,,,595.5,,,495,,,557,,,|,,
12,,"1,844.50",,,,856,,"2,401.50",,,856,,,557,,,495,,,476,,,---,,
13,,0,,,,"1,215.00",,"2,440.00",,,"1,215.00",,,"2,440.00",,,345,,,340,,,---,,
14,,785,,,,875,,785,,,"1,215.00",,,"2,440.00",,,340,,,785,,,|,,
15,"1,570.00",875,"1,570.00","1,215.00","1,655.00",340,785,|,,,,,,,,,,,,,,,,,
16,"2,431.00",875,"2,431.00","1,215.00",870,340,861,|,,,,,,,,,,,,,,,,,
17,"1,570.00","1,214.50","2,431.00","1,214.50",861,340,339.5,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,808.0)   13,808.0",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
3 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,24757,,,,,,,,,,0,,,,0,,,"2,298.00",,,378,,,
2,,22981,,,,,,,,,,0,,,,378,,,"2,298.00",,,378,,,
3,,26337,,,,,,,,,,0,,,,756,,,"2,298.00",,,378,,,
4,,22704,,,,,,,,,,0,,,,"1,134.00",,,"1,760.00",,,43,,,
5,,23260,,,,,,,,,,0,,,,"1,177.00",,,"1,628.00",,,38,,,
6,,24881,,,,,,,,,,"1,628.00",,,,"1,177.00",,,559,,,38,,,
7,,27197,,,,,,,,,,"2,298.00",,,,0,,,134.5,,,525.5,,,
8,,25854,,,,,,,,,,"2,298.00",,,,525.5,,,98,,,694,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,298.00",,,,0,,"2,298.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,298.00",,,|,,
2,,0,,,,378,,"2,298.00",,,378,,,"2,298.00",,,"1,220.00",,,378,,,---,,
3,,0,,,,756,,"2,298.00",,,756,,,"2,298.00",,,842,,,378,,,---,,
4,,0,,,,"1,134.00",,"2,298.00",,,"1,134.00",,,"2,298.00",,,464,,,378,,,---,,
5,,0,,,,"1,177.00",,"2,298.00",,,"1,177.00",,,"2,298.00",,,86,,,43,,,---,,
6,,"1,760.00",,,,"1,134.00",,"1,760.00",,,"1,177.00",,,"2,298.00",,,43,,,"1,760.00",,,|,,
7,,0,,,,"1,215.00",,"2,298.00",,,"1,215.00",,,"2,298.00",,,43,,,38,,,---,,
8,,"1,628.00",,,,"1,177.00",,"1,628.00",,,"1,215.00",,,"2,298.00",,,38,,,"1,628.00",,,|,,
9,,"2,187.00",,,,"1,177.00",,"2,187.00",,,"1,215.00",,,670,,,38,,,559,,,|,,
10,,"2,432.50",,,,0,,"2,432.50",,,"1,220.00",,,142,,,"1,220.00",,,134.5,,,|,,
11,,"2,298.00",,,,525.5,,"2,432.50",,,525.5,,,134.5,,,"1,220.00",,,525.5,,,---,,
12,,"2,298.00",,,,"1,219.50",,"2,432.50",,,"1,219.50",,,134.5,,,694.5,,,694,,,---,,
13,,"2,396.00",,,,525.5,,"2,396.00",,,"1,219.50",,,134.5,,,694,,,98,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 15,012.0)   15,012.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,24215,,,,,,,,,,0,,,,0,,,786,,,"1,021.00",,,*
2,,24715,,,,,,,,,,0,,,,"1,021.00",,,786,,,179,,,
3,,24153,,,,,,,,,,786,,,,0,,,359,,,862,,,*
4,,24450,,,,,,,,,,786,,,,862,,,357,,,194.5,,,*
5,,24012,,,,,,,,,,786,,,,"1,056.50",,,312,,,158,,,
6,,24903,,,,,,,,,,"1,145.00",,,,0,,,507,,,973,,,*
7,,26207,,,,,,,,,,"1,145.00",,,,973,,,418,,,216,,,*
8,,23508,,,,,,,,,,"1,652.00",,,,0,,,786,,,417,,,
9,,26739,,,,,,,,,,"1,652.00",,,,417,,,411,,,786,,,
10,,22971,,,,,,,,,,"2,063.00",,,,417,,,375,,,786,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,786,,,,0,,786,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,786,,,|,,
2,,0,,,,"1,021.00",,786,,,"1,021.00",,,786,,,"1,220.00",,,"1,021.00",,,---,,
3,,0,,,,"1,200.00",,786,,,"1,200.00",,,786,,,199,,,179,,,---,,
4,,"1,145.00",,,,0,,"1,145.00",,,"1,220.00",,,"1,654.00",,,"1,220.00",,,359,,,|,,
5,,786,,,,862,,"1,145.00",,,862,,,359,,,"1,220.00",,,862,,,---,,
6,,786,,,,"1,056.50",,"1,145.00",,,"1,056.50",,,359,,,358,,,194.5,,,---,,
7,,"1,143.00",,,,862,,"1,143.00",,,"1,056.50",,,359,,,194.5,,,357,,,|,,
8,,786,,,,"1,214.50",,"1,145.00",,,"1,214.50",,,359,,,163.5,,,158,,,---,,
9,,"1,098.00",,,,"1,056.50",,"1,098.00",,,"1,214.50",,,359,,,158,,,312,,,|,,
10,,"1,652.00",,,,0,,"1,652.00",,,"1,220.00",,,"1,295.00",,,"1,220.00",,,507,,,|,,
11,,"1,145.00",,,,973,,"1,652.00",,,973,,,507,,,"1,220.00",,,973,,,---,,
12,,"1,145.00",,,,"1,189.00",,"1,652.00",,,"1,189.00",,,507,,,247,,,216,,,---,,
13,,"1,563.00",,,,973,,"1,563.00",,,"1,189.00",,,507,,,216,,,418,,,|,,
14,"2,438.00",0,"2,438.00","1,220.00",788,"1,220.00",786,|,,,,,,,,,,,,,,,,,
15,"1,652.00",417,"2,438.00",417,786,"1,220.00",417,---,,,,,,,,,,,,,,,,,
16,"1,652.00","1,203.00","2,438.00","1,203.00",786,803,786,---,,,,,,,,,,,,,,,,,
17,"2,063.00",417,"2,063.00","1,203.00",786,786,411,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,469.5)   11,469.5",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,24065,,,,,,,,,,0,,,,0,,,359,,,862,,,*
2,,23565,,,,,,,,,,0,,,,862,,,357,,,194.5,,,*
3,,26806,,,,,,,,,,0,,,,"1,056.50",,,312,,,158,,,
4,,26629,,,,,,,,,,359,,,,0,,,878,,,380,,,
5,,26832,,,,,,,,,,359,,,,380,,,878,,,380,,,
6,,24227,,,,,,,,,,359,,,,760,,,878,,,380,,,
7,,24762,,,,,,,,,,359,,,,"1,140.00",,,667,,,38,,,
8,,24785,,,,,,,,,,359,,,,"1,178.00",,,483,,,38,,,
9,,24685,,,,,,,,,,"1,237.00",,,,0,,,418,,,448,,,*
10,,25175,,,,,,,,,,"1,237.00",,,,448,,,398,,,720,,,*
11,,26637,,,,,,,,,,"1,655.00",,,,0,,,400,,,"1,058.00",,,*
12,,26692,,,,,,,,,,"1,655.00",,,,"1,058.00",,,397,,,162,,,
13,,23017,,,,,,,,,,"2,055.00",,,,0,,,378,,,353,,,
14,,25787,,,,,,,,,,"2,055.00",,,,353,,,377,,,851,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,359,,,,0,,359,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,359,,,|,,
2,,0,,,,862,,359,,,862,,,359,,,"1,220.00",,,862,,,---,,
3,,0,,,,"1,056.50",,359,,,"1,056.50",,,359,,,358,,,194.5,,,---,,
4,,357,,,,862,,357,,,"1,056.50",,,359,,,194.5,,,357,,,|,,
5,,0,,,,"1,214.50",,359,,,"1,214.50",,,359,,,163.5,,,158,,,---,,
6,,312,,,,"1,056.50",,312,,,"1,214.50",,,359,,,158,,,312,,,|,,
7,,"1,237.00",,,,0,,"1,237.00",,,"1,220.00",,,"2,081.00",,,"1,220.00",,,878,,,|,,
8,,359,,,,380,,"1,237.00",,,380,,,878,,,"1,220.00",,,380,,,---,,
9,,359,,,,760,,"1,237.00",,,760,,,878,,,840,,,380,,,---,,
10,359,"1,140.00","1,237.00","1,140.00",878,460,380,---,,,,,,,,,,,,,,,,,
11,359,"1,178.00","1,237.00","1,178.00",878,80,38,---,,,,,,,,,,,,,,,,,
12,"1,026.00","1,140.00","1,026.00","1,178.00",878,38,667,|,,,,,,,,,,,,,,,,,
13,359,"1,216.00","1,237.00","1,216.00",878,42,38,---,,,,,,,,,,,,,,,,,
14,842,"1,178.00",842,"1,216.00",878,38,483,|,,,,,,,,,,,,,,,,,
15,"1,655.00",0,"1,655.00","1,220.00","1,203.00","1,220.00",418,|,,,,,,,,,,,,,,,,,
16,"1,237.00",448,"1,655.00",448,418,"1,220.00",448,---,,,,,,,,,,,,,,,,,
17,"1,237.00","1,168.00","1,655.00","1,168.00",418,772,720,---,,,,,,,,,,,,,,,,,
18,"1,635.00",448,"1,635.00","1,168.00",418,720,398,|,,,,,,,,,,,,,,,,,
19,"2,055.00",0,"2,055.00","1,220.00",785,"1,220.00",400,|,,,,,,,,,,,,,,,,,
20,"1,655.00","1,058.00","2,055.00","1,058.00",400,"1,220.00","1,058.00",---,,,,,,,,,,,,,,,,,
21,"2,052.00","1,058.00","2,052.00","1,220.00",400,162,397,|,,,,,,,,,,,,,,,,,
22,"2,055.00",353,"2,440.00",353,385,"1,220.00",353,---,,,,,,,,,,,,,,,,,
23,"2,433.00",0,"2,433.00",353,385,353,378,|,,,,,,,,,,,,,,,,,
24,"2,055.00","1,204.00","2,440.00","1,204.00",385,867,851,---,,,,,,,,,,,,,,,,,
25,"2,432.00",353,"2,432.00","1,204.00",385,851,377,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,867.5)   14,867.5",,,,,,Count of cuts   (1 x 25)   25,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,26045,,,,,,,,,,0,,,,0,,,786,,,417,,,
2,,23624,,,,,,,,,,0,,,,417,,,786,,,397,,,
3,,22944,,,,,,,,,,0,,,,814,,,786,,,399,,,
4,,24299,,,,,,,,,,786,,,,0,,,380,,,395,,,
5,,24587,,,,,,,,,,786,,,,395,,,379,,,786,,,*
6,,26600,,,,,,,,,,786,,,,"1,181.00",,,237,,,38,,,
7,,23662,,,,,,,,,,"1,166.00",,,,0,,,870,,,358,,,
8,,22764,,,,,,,,,,"1,166.00",,,,358,,,870,,,358,,,
9,,23097,,,,,,,,,,"1,166.00",,,,716,,,851,,,377,,,
10,,24069,,,,,,,,,,"1,166.00",,,,"1,093.00",,,694,,,98,,,
11,,23850,,,,,,,,,,"2,036.00",,,,0,,,399,,,786,,,*
12,,23116,,,,,,,,,,"2,036.00",,,,786,,,357,,,422,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,786,,,,0,,786,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,786,,,|,,
2,,0,,,,417,,786,,,417,,,786,,,"1,220.00",,,417,,,---,,
3,,0,,,,814,,786,,,814,,,786,,,803,,,397,,,---,,
4,,0,,,,"1,213.00",,786,,,"1,213.00",,,786,,,406,,,399,,,---,,
5,,"1,166.00",,,,0,,"1,166.00",,,"1,220.00",,,"1,654.00",,,"1,220.00",,,380,,,|,,
6,,786,,,,395,,"1,166.00",,,395,,,380,,,"1,220.00",,,395,,,---,,
7,,786,,,,"1,181.00",,"1,166.00",,,"1,181.00",,,380,,,825,,,786,,,---,,
8,,"1,165.00",,,,395,,"1,165.00",,,"1,181.00",,,380,,,786,,,379,,,|,,
9,,786,,,,"1,219.00",,"1,166.00",,,"1,219.00",,,380,,,39,,,38,,,---,,
10,,"1,023.00",,,,"1,181.00",,"1,023.00",,,"1,219.00",,,380,,,38,,,237,,,|,,
11,,"2,036.00",,,,0,,"2,036.00",,,"1,220.00",,,"1,274.00",,,"1,220.00",,,870,,,|,,
12,"1,166.00",358,"2,036.00",358,870,"1,220.00",358,---,,,,,,,,,,,,,,,,,
13,"1,166.00",716,"2,036.00",716,870,862,358,---,,,,,,,,,,,,,,,,,
14,"1,166.00","1,093.00","2,036.00","1,093.00",870,504,377,---,,,,,,,,,,,,,,,,,
15,"2,017.00",716,"2,017.00","1,093.00",870,377,851,|,,,,,,,,,,,,,,,,,
16,"1,166.00","1,191.00","2,036.00","1,191.00",870,127,98,---,,,,,,,,,,,,,,,,,
17,"1,860.00","1,093.00","1,860.00","1,191.00",870,98,694,|,,,,,,,,,,,,,,,,,
18,"2,435.00",0,"2,435.00","1,220.00",404,"1,220.00",399,|,,,,,,,,,,,,,,,,,
19,"2,036.00",786,"2,435.00",786,399,"1,220.00",786,---,,,,,,,,,,,,,,,,,
20,"2,036.00","1,208.00","2,435.00","1,208.00",399,434,422,---,,,,,,,,,,,,,,,,,
21,"2,393.00",786,"2,393.00","1,208.00",399,422,357,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,377.0)   14,377.0",,,,,,Count of cuts   (1 x 21)   21,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,23357,,,,,,,,,,0,,,,0,,,"1,848.00",,,580,,,
2,,27168,,,,,,,,,,0,,,,580,,,"1,848.00",,,580,,,
3,,25596,,,,,,,,,,0,,,,"1,160.00",,,"1,013.00",,,38,,,
4,,26603,,,,,,,,,,"1,848.00",,,,0,,,579,,,477,,,*
5,,25991,,,,,,,,,,"1,848.00",,,,477,,,578,,,733,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,848.00",,,,0,,"1,848.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,848.00",,,|,,
2,,0,,,,580,,"1,848.00",,,580,,,"1,848.00",,,"1,220.00",,,580,,,---,,
3,,0,,,,"1,160.00",,"1,848.00",,,"1,160.00",,,"1,848.00",,,640,,,580,,,---,,
4,,0,,,,"1,198.00",,"1,848.00",,,"1,198.00",,,"1,848.00",,,60,,,38,,,---,,
5,,"1,013.00",,,,"1,160.00",,"1,013.00",,,"1,198.00",,,"1,848.00",,,38,,,"1,013.00",,,|,,
6,,"2,427.00",,,,0,,"2,427.00",,,"1,220.00",,,592,,,"1,220.00",,,579,,,|,,
7,,"1,848.00",,,,477,,"2,427.00",,,477,,,579,,,"1,220.00",,,477,,,---,,
8,,"1,848.00",,,,"1,210.00",,"2,427.00",,,"1,210.00",,,579,,,743,,,733,,,---,,
9,,"2,426.00",,,,477,,"2,426.00",,,"1,210.00",,,579,,,733,,,578,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,913.0)   9,913.0",,,,,,,,,,,,,,,Count of cuts   (1 x 9)   9,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,25271,,,,,,,,,,0,,,,0,,,"1,508.00",,,400,,,
2,,27272,,,,,,,,,,"1,508.00",,,,0,,,878,,,380,,,
3,,26844,,,,,,,,,,0,,,,400,,,"1,098.00",,,360,,,
4,,26240,,,,,,,,,,"1,098.00",,,,400,,,785,,,360,,,
5,,24369,,,,,,,,,,"1,883.00",,,,400,,,273,,,358,,,
6,,24232,,,,,,,,,,"2,156.00",,,,400,,,273,,,358,,,
7,,25928,,,,,,,,,,0,,,,760,,,"1,312.00",,,377,,,
8,,25539,,,,,,,,,,"1,312.00",,,,760,,,"1,098.00",,,360,,,
9,,23814,,,,,,,,,,0,,,,"1,137.00",,,"2,348.00",,,38,,,
10,,23695,,,,,,,,,,0,,,,"1,175.00",,,"1,014.00",,,43,,,
11,,25001,,,,,,,,,,"1,014.00",,,,"1,175.00",,,"1,014.00",,,43,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,400,,"2,440.00",,,400,,,"2,440.00",,,"1,220.00",,,400,,,---,,
2,,"1,508.00",,,,0,,"1,508.00",,,400,,,"2,440.00",,,400,,,"1,508.00",,,|,,
3,,"2,386.00",,,,0,,"2,386.00",,,400,,,932,,,400,,,878,,,|,,
4,,"1,508.00",,,,380,,"2,386.00",,,380,,,878,,,400,,,380,,,---,,
5,,0,,,,760,,"2,440.00",,,760,,,"2,440.00",,,820,,,360,,,---,,
6,,"1,098.00",,,,400,,"1,098.00",,,760,,,"2,440.00",,,360,,,"1,098.00",,,|,,
7,,"1,883.00",,,,400,,"1,883.00",,,760,,,"1,342.00",,,360,,,785,,,|,,
8,,"2,156.00",,,,400,,"2,156.00",,,760,,,557,,,360,,,273,,,|,,
9,,"1,883.00",,,,758,,"2,156.00",,,758,,,273,,,360,,,358,,,---,,
10,,"2,429.00",,,,400,,"2,429.00",,,760,,,284,,,360,,,273,,,|,,
11,,"2,156.00",,,,758,,"2,429.00",,,758,,,273,,,360,,,358,,,---,,
12,,0,,,,"1,137.00",,"2,440.00",,,"1,137.00",,,"2,440.00",,,460,,,377,,,---,,
13,"1,312.00",760,"1,312.00","1,137.00","2,440.00",377,"1,312.00",|,,,,,,,,,,,,,,,,,
14,"2,410.00",760,"2,410.00","1,137.00","1,128.00",377,"1,098.00",|,,,,,,,,,,,,,,,,,
15,"1,312.00","1,120.00","2,410.00","1,120.00","1,098.00",377,360,---,,,,,,,,,,,,,,,,,
16,0,"1,175.00","2,440.00","1,175.00","2,440.00",83,38,---,,,,,,,,,,,,,,,,,
17,"2,348.00","1,137.00","2,348.00","1,175.00","2,440.00",38,"2,348.00",|,,,,,,,,,,,,,,,,,
18,0,"1,218.00","2,440.00","1,218.00","2,440.00",45,43,---,,,,,,,,,,,,,,,,,
19,"1,014.00","1,175.00","1,014.00","1,218.00","2,440.00",43,"1,014.00",|,,,,,,,,,,,,,,,,,
20,"2,028.00","1,175.00","2,028.00","1,218.00","1,426.00",43,"1,014.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 17,840.0)   17,840.0",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,23233,,,,,,,,,,0,,,,0,,,358,,,870,,,*
2,,23525,,,,,,,,,,0,,,,870,,,297,,,344,,,*
3,,26237,,,,,,,,,,358,,,,0,,,578,,,733,,,*
4,,26888,,,,,,,,,,358,,,,733,,,576,,,477,,,*
5,,23745,,,,,,,,,,936,,,,0,,,702,,,507,,,
6,,24014,,,,,,,,,,936,,,,507,,,701,,,488,,,
7,,25944,,,,,,,,,,936,,,,995,,,344,,,218,,,
8,,24942,,,,,,,,,,"1,280.00",,,,995,,,344,,,218,,,
