3 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,29828,,,,,,,,,,0,,,,0,,,843,,,348,,,*
2,,29704,,,,,,,,,,843,,,,0,,,648,,,345,,,*
3,,30765,,,,,,,,,,"1,491.00",,,,0,,,924,,,345,,,*
4,,32310,,,,,,,,,,0,,,,348,,,"2,081.00",,,859.5,,,
5,,28075,,,,,,,,,,"2,081.00",,,,348,,,278.5,,,686,,,
6,,27839,,,,,,,,,,"2,359.50",,,,348,,,78,,,398,,,*
7,,28479,,,,,,,,,,"2,359.50",,,,746,,,78,,,398,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,348,,"2,440.00",,,348,,,"2,440.00",,,"1,220.00",,,348,,,---,,
2,,843,,,,0,,843,,,348,,,"2,440.00",,,348,,,843,,,|,,
3,,"1,491.00",,,,0,,"1,491.00",,,348,,,"1,597.00",,,348,,,648,,,|,,
4,,843,,,,345,,"1,491.00",,,345,,,648,,,348,,,345,,,---,,
5,,"2,415.00",,,,0,,"2,415.00",,,348,,,949,,,348,,,924,,,|,,
6,,"1,491.00",,,,345,,"2,415.00",,,345,,,924,,,348,,,345,,,---,,
7,,0,,,,"1,207.50",,"2,440.00",,,"1,207.50",,,"2,440.00",,,872,,,859.5,,,---,,
8,,"2,081.00",,,,348,,"2,081.00",,,"1,207.50",,,"2,440.00",,,859.5,,,"2,081.00",,,|,,
9,,"2,359.50",,,,348,,"2,359.50",,,"1,207.50",,,359,,,859.5,,,278.5,,,|,,
10,,"2,081.00",,,,"1,034.00",,"2,359.50",,,"1,034.00",,,278.5,,,859.5,,,686,,,---,,
11,,"2,437.50",,,,348,,"2,437.50",,,"1,207.50",,,80.5,,,859.5,,,78,,,|,,
12,,"2,359.50",,,,746,,"2,437.50",,,746,,,78,,,859.5,,,398,,,---,,
13,,"2,359.50",,,,"1,144.00",,"2,437.50",,,"1,144.00",,,78,,,461.5,,,398,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,509.0)   10,509.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,31986,,,,,,,,,,0,,,,0,,,"1,073.00",,,918,,,
2,,30466,,,,,,,,,,"1,073.00",,,,0,,,723,,,912,,,
3,,30502,,,,,,,,,,"1,796.00",,,,0,,,640,,,859.5,,,
4,,30594,,,,,,,,,,0,,,,918,,,660,,,295,,,*
5,,27859,,,,,,,,,,660,,,,918,,,987,,,284,,,
6,,30275,,,,,,,,,,"1,647.00",,,,918,,,686,,,278,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,918,,"2,440.00",,,918,,,"2,440.00",,,"1,220.00",,,918,,,---,,
2,,"1,073.00",,,,0,,"1,073.00",,,918,,,"2,440.00",,,918,,,"1,073.00",,,|,,
3,,"1,796.00",,,,0,,"1,796.00",,,918,,,"1,367.00",,,918,,,723,,,|,,
4,,"1,073.00",,,,912,,"1,796.00",,,912,,,723,,,918,,,912,,,---,,
5,,"2,436.00",,,,0,,"2,436.00",,,918,,,644,,,918,,,640,,,|,,
6,,"1,796.00",,,,859.5,,"2,436.00",,,859.5,,,640,,,918,,,859.5,,,---,,
7,,660,,,,918,,660,,,"1,220.00",,,"2,440.00",,,302,,,660,,,|,,
8,,0,,,,"1,213.00",,660,,,"1,213.00",,,660,,,302,,,295,,,---,,
9,,"1,647.00",,,,918,,"1,647.00",,,"1,220.00",,,"1,780.00",,,302,,,987,,,|,,
10,,660,,,,"1,202.00",,"1,647.00",,,"1,202.00",,,987,,,302,,,284,,,---,,
11,,"2,333.00",,,,918,,"2,333.00",,,"1,220.00",,,793,,,302,,,686,,,|,,
12,,"1,647.00",,,,"1,196.00",,"2,333.00",,,"1,196.00",,,686,,,302,,,278,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,796.0)   9,796.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,31115,,,,,,,,,,0,,,,0,,,"2,081.00",,,859.5,,,
2,,29464,,,,,,,,,,"2,081.00",,,,0,,,348,,,843,,,
3,,28530,,,,,,,,,,0,,,,859.5,,,"2,301.00",,,327,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,859.5,,"2,440.00",,,859.5,,,"2,440.00",,,"1,220.00",,,859.5,,,---,,
2,,"2,081.00",,,,0,,"2,081.00",,,859.5,,,"2,440.00",,,859.5,,,"2,081.00",,,|,,
3,,"2,429.00",,,,0,,"2,429.00",,,859.5,,,359,,,859.5,,,348,,,|,,
4,,"2,081.00",,,,843,,"2,429.00",,,843,,,348,,,859.5,,,843,,,---,,
5,,0,,,,"1,186.50",,"2,440.00",,,"1,186.50",,,"2,440.00",,,360.5,,,327,,,---,,
6,,"2,301.00",,,,859.5,,"2,301.00",,,"1,186.50",,,"2,440.00",,,327,,,"2,301.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,274.0)   7,274.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,29173,,,,,,,,,,0,,,,0,,,"2,001.00",,,877,,,
2,,29476,,,,,,,,,,0,,,,877,,,"1,647.00",,,248,,,
3,,29733,,,,,,,,,,0,,,,"1,125.00",,,635,,,92.5,,,
4,,28943,,,,,,,,,,635,,,,"1,125.00",,,635,,,92.5,,,
5,,32008,,,,,,,,,,"1,270.00",,,,"1,125.00",,,635,,,92.5,,,
6,,31911,,,,,,,,,,"2,001.00",,,,0,,,408,,,815,,,*
7,,31731,,,,,,,,,,"2,001.00",,,,815,,,399,,,399,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,001.00",,,,0,,"2,001.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,001.00",,,|,,
2,,0,,,,877,,"2,001.00",,,877,,,"2,001.00",,,"1,220.00",,,877,,,---,,
3,,0,,,,"1,125.00",,"2,001.00",,,"1,125.00",,,"2,001.00",,,343,,,248,,,---,,
4,,"1,647.00",,,,877,,"1,647.00",,,"1,125.00",,,"2,001.00",,,248,,,"1,647.00",,,|,,
5,,0,,,,"1,217.50",,"2,001.00",,,"1,217.50",,,"2,001.00",,,95,,,92.5,,,---,,
6,,635,,,,"1,125.00",,635,,,"1,217.50",,,"2,001.00",,,92.5,,,635,,,|,,
7,,"1,270.00",,,,"1,125.00",,"1,270.00",,,"1,217.50",,,"1,366.00",,,92.5,,,635,,,|,,
8,,"1,905.00",,,,"1,125.00",,"1,905.00",,,"1,217.50",,,731,,,92.5,,,635,,,|,,
9,,"2,409.00",,,,0,,"2,409.00",,,"1,220.00",,,439,,,"1,220.00",,,408,,,|,,
10,,"2,001.00",,,,815,,"2,409.00",,,815,,,408,,,"1,220.00",,,815,,,---,,
11,,"2,001.00",,,,"1,214.00",,"2,409.00",,,"1,214.00",,,408,,,405,,,399,,,---,,
12,,"2,400.00",,,,815,,"2,400.00",,,"1,214.00",,,408,,,399,,,399,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,183.5)   10,183.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,29051,,,,,,,,,,0,,,,0,,,"2,301.00",,,683,,,
2,,28310,,,,,,,,,,"2,301.00",,,,0,,,135,,,457,,,
3,,30224,,,,,,,,,,0,,,,683,,,800.5,,,520.5,,,
4,,28797,,,,,,,,,,800.5,,,,683,,,701,,,499.5,,,*
5,,30192,,,,,,,,,,"1,501.50",,,,683,,,877,,,484.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,683,,"2,440.00",,,683,,,"2,440.00",,,"1,220.00",,,683,,,---,,
2,,"2,301.00",,,,0,,"2,301.00",,,683,,,"2,440.00",,,683,,,"2,301.00",,,|,,
3,,"2,436.00",,,,0,,"2,436.00",,,683,,,139,,,683,,,135,,,|,,
4,,"2,301.00",,,,457,,"2,436.00",,,457,,,135,,,683,,,457,,,---,,
5,,800.5,,,,683,,800.5,,,"1,220.00",,,"2,440.00",,,537,,,800.5,,,|,,
6,,0,,,,"1,203.50",,800.5,,,"1,203.50",,,800.5,,,537,,,520.5,,,---,,
7,,"1,501.50",,,,683,,"1,501.50",,,"1,220.00",,,"1,639.50",,,537,,,701,,,|,,
8,,800.5,,,,"1,182.50",,"1,501.50",,,"1,182.50",,,701,,,537,,,499.5,,,---,,
9,,"2,378.50",,,,683,,"2,378.50",,,"1,220.00",,,938.5,,,537,,,877,,,|,,
10,,"1,501.50",,,,"1,167.50",,"2,378.50",,,"1,167.50",,,877,,,537,,,484.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,930.5)   7,930.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,29294,,,,,,,,,,0,,,,0,,,"1,079.00",,,540,,,
2,,30569,,,,,,,,,,"1,079.00",,,,0,,,902,,,540,,,
3,,30269,,,,,,,,,,"1,981.00",,,,0,,,416,,,459.5,,,*
4,,28522,,,,,,,,,,0,,,,540,,,705,,,655,,,
5,,32148,,,,,,,,,,705,,,,540,,,859.5,,,640,,,*
6,,27551,,,,,,,,,,"1,564.50",,,,540,,,859.5,,,640,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,540,,"2,440.00",,,540,,,"2,440.00",,,"1,220.00",,,540,,,---,,
2,,"1,079.00",,,,0,,"1,079.00",,,540,,,"2,440.00",,,540,,,"1,079.00",,,|,,
3,,"1,981.00",,,,0,,"1,981.00",,,540,,,"1,361.00",,,540,,,902,,,|,,
4,,"2,397.00",,,,0,,"2,397.00",,,540,,,459,,,540,,,416,,,|,,
5,,"1,981.00",,,,459.5,,"2,397.00",,,459.5,,,416,,,540,,,459.5,,,---,,
6,,705,,,,540,,705,,,"1,220.00",,,"2,440.00",,,680,,,705,,,|,,
7,,0,,,,"1,195.00",,705,,,"1,195.00",,,705,,,680,,,655,,,---,,
8,,"1,564.50",,,,540,,"1,564.50",,,"1,220.00",,,"1,735.00",,,680,,,859.5,,,|,,
9,,705,,,,"1,180.00",,"1,564.50",,,"1,180.00",,,859.5,,,680,,,640,,,---,,
10,,"2,424.00",,,,540,,"2,424.00",,,"1,220.00",,,875.5,,,680,,,859.5,,,|,,
11,,"1,564.50",,,,"1,180.00",,"2,424.00",,,"1,180.00",,,859.5,,,680,,,640,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,940.0)   8,940.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,30650,,,,,,,,,,0,,,,0,,,"1,931.00",,,807,,,
2,,27746,,,,,,,,,,0,,,,807,,,"1,629.50",,,392,,,
3,,32041,,,,,,,,,,"1,931.00",,,,0,,,499.5,,,701,,,
4,,30958,,,,,,,,,,"1,931.00",,,,701,,,499,,,474,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,931.00",,,,0,,"1,931.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,931.00",,,|,,
2,,0,,,,807,,"1,931.00",,,807,,,"1,931.00",,,"1,220.00",,,807,,,---,,
3,,0,,,,"1,199.00",,"1,931.00",,,"1,199.00",,,"1,931.00",,,413,,,392,,,---,,
4,,"1,629.50",,,,807,,"1,629.50",,,"1,199.00",,,"1,931.00",,,392,,,"1,629.50",,,|,,
5,,"2,430.50",,,,0,,"2,430.50",,,"1,220.00",,,509,,,"1,220.00",,,499.5,,,|,,
6,,"1,931.00",,,,701,,"2,430.50",,,701,,,499.5,,,"1,220.00",,,701,,,---,,
7,,"1,931.00",,,,"1,175.00",,"2,430.50",,,"1,175.00",,,499.5,,,519,,,474,,,---,,
8,,"2,430.00",,,,701,,"2,430.00",,,"1,175.00",,,499.5,,,474,,,499,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,167.0)   8,167.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,29942,,,,,,,,,,0,,,,0,,,"2,301.00",,,692,,,
2,,30092,,,,,,,,,,"2,301.00",,,,0,,,98,,,686,,,
3,,31085,,,,,,,,,,0,,,,692,,,"2,001.00",,,424,,,
4,,31888,,,,,,,,,,"2,001.00",,,,692,,,399,,,399,,,
5,,28211,,,,,,,,,,0,,,,"1,116.00",,,398,,,78,,,
6,,31510,,,,,,,,,,398,,,,"1,116.00",,,398,,,78,,,
7,,30152,,,,,,,,,,796,,,,"1,116.00",,,398,,,52.5,,,
8,,31742,,,,,,,,,,"1,194.00",,,,"1,116.00",,,398,,,52.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,692,,"2,440.00",,,692,,,"2,440.00",,,"1,220.00",,,692,,,---,,
2,,"2,301.00",,,,0,,"2,301.00",,,692,,,"2,440.00",,,692,,,"2,301.00",,,|,,
3,,"2,399.00",,,,0,,"2,399.00",,,692,,,139,,,692,,,98,,,|,,
4,,"2,301.00",,,,686,,"2,399.00",,,686,,,98,,,692,,,686,,,---,,
5,,0,,,,"1,116.00",,"2,440.00",,,"1,116.00",,,"2,440.00",,,528,,,424,,,---,,
6,,"2,001.00",,,,692,,"2,001.00",,,"1,116.00",,,"2,440.00",,,424,,,"2,001.00",,,|,,
7,,"2,400.00",,,,692,,"2,400.00",,,"1,116.00",,,439,,,424,,,399,,,|,,
8,,"2,001.00",,,,"1,091.00",,"2,400.00",,,"1,091.00",,,399,,,424,,,399,,,---,,
9,,0,,,,"1,194.00",,"2,440.00",,,"1,194.00",,,"2,440.00",,,104,,,78,,,---,,
10,,398,,,,"1,116.00",,398,,,"1,194.00",,,"2,440.00",,,78,,,398,,,|,,
11,,796,,,,"1,116.00",,796,,,"1,194.00",,,"2,042.00",,,78,,,398,,,|,,
12,,"1,194.00",,,,"1,116.00",,"1,194.00",,,"1,194.00",,,"1,644.00",,,78,,,398,,,|,,
13,,796,,,,"1,168.50",,"1,194.00",,,"1,168.50",,,398,,,78,,,52.5,,,---,,
14,,"1,592.00",,,,"1,116.00",,"1,592.00",,,"1,194.00",,,"1,246.00",,,78,,,398,,,|,,
15,,"1,194.00",,,,"1,168.50",,"1,592.00",,,"1,168.50",,,398,,,78,,,52.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,157.0)   11,157.0",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32371,,,,,,,,,,0,,,,0,,,636,,,499,,,
2,,31735,,,,,,,,,,636,,,,0,,,118,,,498,,,*
3,,28028,,,,,,,,,,754,,,,0,,,843,,,459.5,,,*
4,,29836,,,,,,,,,,"1,597.00",,,,0,,,843,,,459.5,,,*
5,,32401,,,,,,,,,,0,,,,499,,,"1,856.00",,,701,,,
6,,28333,,,,,,,,,,"1,856.00",,,,499,,,499,,,636,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,499,,"2,440.00",,,499,,,"2,440.00",,,"1,220.00",,,499,,,---,,
2,,636,,,,0,,636,,,499,,,"2,440.00",,,499,,,636,,,|,,
3,,754,,,,0,,754,,,499,,,"1,804.00",,,499,,,118,,,|,,
4,,636,,,,498,,754,,,498,,,118,,,499,,,498,,,---,,
5,,"1,597.00",,,,0,,"1,597.00",,,499,,,"1,686.00",,,499,,,843,,,|,,
6,,754,,,,459.5,,"1,597.00",,,459.5,,,843,,,499,,,459.5,,,---,,
7,,"1,597.00",,,,459.5,,"2,440.00",,,459.5,,,843,,,499,,,459.5,,,---,,
8,,0,,,,"1,200.00",,"2,440.00",,,"1,200.00",,,"2,440.00",,,721,,,701,,,---,,
9,,"1,856.00",,,,499,,"1,856.00",,,"1,200.00",,,"2,440.00",,,701,,,"1,856.00",,,|,,
10,,"2,355.00",,,,499,,"2,355.00",,,"1,200.00",,,584,,,701,,,499,,,|,,
11,,"1,856.00",,,,"1,135.00",,"2,355.00",,,"1,135.00",,,499,,,701,,,636,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,082.0)   10,082.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,27934,,,,,,,,,,0,,,,0,,,902,,,416,,,
2,,31759,,,,,,,,,,0,,,,416,,,716,,,800.5,,,*
3,,32423,,,,,,,,,,902,,,,0,,,816,,,599.5,,,*
4,,29415,,,,,,,,,,902,,,,599.5,,,807,,,599.5,,,*
