6,,22618,,,,,,,,,,"1,498.00",,,,309.5,,,452,,,559,,,
7,,25866,,,,,,,,,,"1,950.00",,,,309.5,,,390,,,538,,,
8,,25056,,,,,,,,,,"2,340.00",,,,309.5,,,88,,,482,,,*
9,,25509,,,,,,,,,,0,,,,869.5,,,928,,,310,,,
10,,26317,,,,,,,,,,928,,,,869.5,,,481,,,310,,,
11,,25420,,,,,,,,,,"1,409.00",,,,869.5,,,709,,,309,,,
12,,26695,,,,,,,,,,"2,118.00",,,,869.5,,,310,,,307,,,
13,,24499,,,,,,,,,,0,,,,"1,179.50",,,"1,933.00",,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,309.5,,"2,440.00",,,309.5,,,"2,440.00",,,"1,220.00",,,309.5,,,---,,
2,,791,,,,0,,791,,,309.5,,,"2,440.00",,,309.5,,,791,,,|,,
3,,"1,500.00",,,,0,,"1,500.00",,,309.5,,,"1,649.00",,,309.5,,,709,,,|,,
4,,791,,,,309,,"1,500.00",,,309,,,709,,,309.5,,,309,,,---,,
5,,"2,151.00",,,,0,,"2,151.00",,,309.5,,,940,,,309.5,,,651,,,|,,
6,,"1,500.00",,,,303,,"2,151.00",,,303,,,651,,,309.5,,,303,,,---,,
7,,"2,429.00",,,,0,,"2,429.00",,,309.5,,,289,,,309.5,,,278,,,|,,
8,,"2,151.00",,,,298,,"2,429.00",,,298,,,278,,,309.5,,,298,,,---,,
9,,0,,,,869.5,,"2,440.00",,,869.5,,,"2,440.00",,,910.5,,,560,,,---,,
10,,"1,498.00",,,,309.5,,"1,498.00",,,869.5,,,"2,440.00",,,560,,,"1,498.00",,,|,,
11,"1,950.00",309.5,"1,950.00",869.5,942,560,452,|,,,,,,,,,,,,,,,,,
12,"1,498.00",868.5,"1,950.00",868.5,452,560,559,---,,,,,,,,,,,,,,,,,
13,"2,340.00",309.5,"2,340.00",869.5,490,560,390,|,,,,,,,,,,,,,,,,,
14,"1,950.00",847.5,"2,340.00",847.5,390,560,538,---,,,,,,,,,,,,,,,,,
15,"2,428.00",309.5,"2,428.00",869.5,100,560,88,|,,,,,,,,,,,,,,,,,
16,"2,340.00",791.5,"2,428.00",791.5,88,560,482,---,,,,,,,,,,,,,,,,,
17,0,"1,179.50","2,440.00","1,179.50","2,440.00",350.5,310,---,,,,,,,,,,,,,,,,,
18,928,869.5,928,"1,179.50","2,440.00",310,928,|,,,,,,,,,,,,,,,,,
19,"1,409.00",869.5,"1,409.00","1,179.50","1,512.00",310,481,|,,,,,,,,,,,,,,,,,
20,"2,118.00",869.5,"2,118.00","1,179.50","1,031.00",310,709,|,,,,,,,,,,,,,,,,,
21,"1,409.00","1,178.50","2,118.00","1,178.50",709,310,309,---,,,,,,,,,,,,,,,,,
22,"2,428.00",869.5,"2,428.00","1,179.50",322,310,310,|,,,,,,,,,,,,,,,,,
23,"2,118.00","1,176.50","2,428.00","1,176.50",310,310,307,---,,,,,,,,,,,,,,,,,
24,0,"1,217.50","2,440.00","1,217.50","2,440.00",40.5,38,---,,,,,,,,,,,,,,,,,
25,"1,933.00","1,179.50","1,933.00","1,217.50","2,440.00",38,"1,933.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 18,103.0)   18,103.0",,,,,,Count of cuts   (1 x 25)   25,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,26930,,,,,,,,,,0,,,,0,,,"2,060.00",,,312,,,
2,,23522,,,,,,,,,,"2,060.00",,,,0,,,329,,,312,,,*
3,,26605,,,,,,,,,,"2,389.00",,,,0,,,48,,,151,,,*
4,,23967,,,,,,,,,,"2,389.00",,,,151,,,48,,,151,,,*
5,,23509,,,,,,,,,,0,,,,312,,,"1,951.50",,,560,,,
6,,24180,,,,,,,,,,"1,951.50",,,,312,,,450,,,557,,,
7,,26591,,,,,,,,,,"2,401.50",,,,312,,,38,,,447,,,*
8,,27171,,,,,,,,,,0,,,,872,,,698,,,330,,,
9,,23094,,,,,,,,,,698,,,,872,,,657,,,329,,,
10,,23009,,,,,,,,,,"1,355.00",,,,872,,,381,,,327.5,,,
11,,23210,,,,,,,,,,"1,736.00",,,,872,,,312,,,327,,,
12,,24113,,,,,,,,,,"2,048.00",,,,872,,,384,,,308,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,312,,"2,440.00",,,312,,,"2,440.00",,,"1,220.00",,,312,,,---,,
2,,"2,060.00",,,,0,,"2,060.00",,,312,,,"2,440.00",,,312,,,"2,060.00",,,|,,
3,,"2,389.00",,,,0,,"2,389.00",,,312,,,380,,,312,,,329,,,|,,
4,,"2,437.00",,,,0,,"2,437.00",,,312,,,51,,,312,,,48,,,|,,
5,,"2,389.00",,,,151,,"2,437.00",,,151,,,48,,,312,,,151,,,---,,
6,,"2,389.00",,,,302,,"2,437.00",,,302,,,48,,,161,,,151,,,---,,
7,,0,,,,872,,"2,440.00",,,872,,,"2,440.00",,,908,,,560,,,---,,
8,,"1,951.50",,,,312,,"1,951.50",,,872,,,"2,440.00",,,560,,,"1,951.50",,,|,,
9,,"2,401.50",,,,312,,"2,401.50",,,872,,,488.5,,,560,,,450,,,|,,
10,,"1,951.50",,,,869,,"2,401.50",,,869,,,450,,,560,,,557,,,---,,
11,,"2,439.50",,,,312,,"2,439.50",,,872,,,38.5,,,560,,,38,,,|,,
12,"2,401.50",759,"2,439.50",759,38,560,447,---,,,,,,,,,,,,,,,,,
13,698,872,698,"1,220.00","2,440.00",348,698,|,,,,,,,,,,,,,,,,,
14,0,"1,202.00",698,"1,202.00",698,348,330,---,,,,,,,,,,,,,,,,,
15,"1,355.00",872,"1,355.00","1,220.00","1,742.00",348,657,|,,,,,,,,,,,,,,,,,
16,698,"1,201.00","1,355.00","1,201.00",657,348,329,---,,,,,,,,,,,,,,,,,
17,"1,736.00",872,"1,736.00","1,220.00","1,085.00",348,381,|,,,,,,,,,,,,,,,,,
18,"1,355.00","1,199.50","1,736.00","1,199.50",381,348,327.5,---,,,,,,,,,,,,,,,,,
19,"2,048.00",872,"2,048.00","1,220.00",704,348,312,|,,,,,,,,,,,,,,,,,
20,"1,736.00","1,199.00","2,048.00","1,199.00",312,348,327,---,,,,,,,,,,,,,,,,,
21,"2,432.00",872,"2,432.00","1,220.00",392,348,384,|,,,,,,,,,,,,,,,,,
22,"2,048.00","1,180.00","2,432.00","1,180.00",384,348,308,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,252.0)   12,252.0",,,,,,Count of cuts   (1 x 22)   22,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,26197,,,,,,,,,,0,,,,0,,,310,,,628,,,*
2,,25582,,,,,,,,,,0,,,,628,,,310,,,482,,,*
3,,26161,,,,,,,,,,310,,,,0,,,887,,,303,,,
4,,25140,,,,,,,,,,310,,,,303,,,879.5,,,912,,,*
5,,26658,,,,,,,,,,"1,197.00",,,,0,,,912,,,861,,,
6,,24155,,,,,,,,,,"1,197.00",,,,861,,,448,,,178,,,*
7,,23869,,,,,,,,,,"1,645.00",,,,861,,,448,,,178,,,*
8,,23725,,,,,,,,,,"1,197.00",,,,"1,039.00",,,448,,,178,,,*
9,,24703,,,,,,,,,,"1,645.00",,,,"1,039.00",,,448,,,178,,,*
10,,23141,,,,,,,,,,"2,109.00",,,,0,,,330,,,698,,,*
11,,23346,,,,,,,,,,"2,109.00",,,,698,,,329,,,482,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,310,,,,0,,310,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,310,,,|,,
2,,0,,,,628,,310,,,628,,,310,,,"1,220.00",,,628,,,---,,
3,,0,,,,"1,110.00",,310,,,"1,110.00",,,310,,,592,,,482,,,---,,
4,,"1,197.00",,,,0,,"1,197.00",,,"1,220.00",,,"2,130.00",,,"1,220.00",,,887,,,|,,
5,,310,,,,303,,"1,197.00",,,303,,,887,,,"1,220.00",,,303,,,---,,
6,,310,,,,"1,215.00",,"1,197.00",,,"1,215.00",,,887,,,917,,,912,,,---,,
7,,"1,189.50",,,,303,,"1,189.50",,,"1,215.00",,,887,,,912,,,879.5,,,|,,
8,,"2,109.00",,,,0,,"2,109.00",,,"1,220.00",,,"1,243.00",,,"1,220.00",,,912,,,|,,
9,,"1,197.00",,,,861,,"2,109.00",,,861,,,912,,,"1,220.00",,,861,,,---,,
10,,"1,197.00",,,,"1,039.00",,"2,109.00",,,"1,039.00",,,912,,,359,,,178,,,---,,
11,,"1,645.00",,,,861,,"1,645.00",,,"1,039.00",,,912,,,178,,,448,,,|,,
12,,"2,093.00",,,,861,,"2,093.00",,,"1,039.00",,,464,,,178,,,448,,,|,,
13,"1,197.00","1,217.00","2,109.00","1,217.00",912,181,178,---,,,,,,,,,,,,,,,,,
14,"1,645.00","1,039.00","1,645.00","1,217.00",912,178,448,|,,,,,,,,,,,,,,,,,
15,"2,093.00","1,039.00","2,093.00","1,217.00",464,178,448,|,,,,,,,,,,,,,,,,,
16,"2,439.00",0,"2,439.00","1,220.00",331,"1,220.00",330,|,,,,,,,,,,,,,,,,,
17,"2,109.00",698,"2,439.00",698,330,"1,220.00",698,---,,,,,,,,,,,,,,,,,
18,"2,109.00","1,180.00","2,439.00","1,180.00",330,522,482,---,,,,,,,,,,,,,,,,,
19,"2,438.00",698,"2,438.00","1,180.00",330,482,329,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,776.0)   12,776.0",,,,,,Count of cuts   (1 x 19)   19,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,25342,,,,,,,,,,0,,,,0,,,"2,023.00",,,347,,,
2,,25118,,,,,,,,,,"2,023.00",,,,0,,,384,,,308,,,
3,,27086,,,,,,,,,,0,,,,347,,,729,,,872,,,
4,,24664,,,,,,,,,,729,,,,347,,,536,,,870,,,*
5,,25332,,,,,,,,,,"1,265.00",,,,347,,,524.5,,,421,,,*
6,,25732,,,,,,,,,,"1,265.00",,,,768,,,524.5,,,421,,,*
7,,24649,,,,,,,,,,"1,789.50",,,,347,,,630,,,288,,,
8,,22903,,,,,,,,,,"1,789.50",,,,635,,,630,,,288,,,
9,,22840,,,,,,,,,,"1,789.50",,,,923,,,630,,,288,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,347,,"2,440.00",,,347,,,"2,440.00",,,"1,220.00",,,347,,,---,,
2,,"2,023.00",,,,0,,"2,023.00",,,347,,,"2,440.00",,,347,,,"2,023.00",,,|,,
3,,"2,407.00",,,,0,,"2,407.00",,,347,,,417,,,347,,,384,,,|,,
4,,"2,023.00",,,,308,,"2,407.00",,,308,,,384,,,347,,,308,,,---,,
5,,729,,,,347,,729,,,"1,220.00",,,"2,440.00",,,873,,,729,,,|,,
6,,0,,,,"1,219.00",,729,,,"1,219.00",,,729,,,873,,,872,,,---,,
7,,"1,265.00",,,,347,,"1,265.00",,,"1,220.00",,,"1,711.00",,,873,,,536,,,|,,
8,,729,,,,"1,217.00",,"1,265.00",,,"1,217.00",,,536,,,873,,,870,,,---,,
9,,"1,789.50",,,,347,,"1,789.50",,,"1,220.00",,,"1,175.00",,,873,,,524.5,,,|,,
10,,"1,265.00",,,,768,,"1,789.50",,,768,,,524.5,,,873,,,421,,,---,,
11,,"1,265.00",,,,"1,189.00",,"1,789.50",,,"1,189.00",,,524.5,,,452,,,421,,,---,,
12,,"2,419.50",,,,347,,"2,419.50",,,"1,220.00",,,650.5,,,873,,,630,,,|,,
13,,"1,789.50",,,,635,,"2,419.50",,,635,,,630,,,873,,,288,,,---,,
14,,"1,789.50",,,,923,,"2,419.50",,,923,,,630,,,585,,,288,,,---,,
15,"1,789.50","1,211.00","2,419.50","1,211.00",630,297,288,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,214.0)   11,214.0",,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 25,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,25935,,,,,,,,,,0,,,,0,,,385,,,538,,,
2,,23788,,,,,,,,,,385,,,,0,,,810,,,538,,,
3,,24346,,,,,,,,,,"1,195.00",,,,0,,,819,,,538,,,
4,,25005,,,,,,,,,,"2,014.00",,,,0,,,421,,,524.5,,,
5,,25129,,,,,,,,,,0,,,,538,,,790,,,327,,,
6,,24739,,,,,,,,,,790,,,,538,,,980,,,323,,,
7,,27174,,,,,,,,,,"1,770.00",,,,538,,,652,,,322,,,
8,,27207,,,,,,,,,,0,,,,865,,,"2,060.00",,,348,,,
9,,25303,,,,,,,,,,"2,060.00",,,,865,,,310,,,327,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,538,,"2,440.00",,,538,,,"2,440.00",,,"1,220.00",,,538,,,---,,
2,,385,,,,0,,385,,,538,,,"2,440.00",,,538,,,385,,,|,,
3,,"1,195.00",,,,0,,"1,195.00",,,538,,,"2,055.00",,,538,,,810,,,|,,
4,,"2,014.00",,,,0,,"2,014.00",,,538,,,"1,245.00",,,538,,,819,,,|,,
5,,"2,435.00",,,,0,,"2,435.00",,,538,,,426,,,538,,,421,,,|,,
6,,"2,014.00",,,,524.5,,"2,435.00",,,524.5,,,421,,,538,,,524.5,,,---,,
7,,0,,,,865,,"2,440.00",,,865,,,"2,440.00",,,682,,,327,,,---,,
8,,790,,,,538,,790,,,865,,,"2,440.00",,,327,,,790,,,|,,
9,,"1,770.00",,,,538,,"1,770.00",,,865,,,"1,650.00",,,327,,,980,,,|,,
10,,790,,,,861,,"1,770.00",,,861,,,980,,,327,,,323,,,---,,
11,,"2,422.00",,,,538,,"2,422.00",,,865,,,670,,,327,,,652,,,|,,
12,,"1,770.00",,,,860,,"2,422.00",,,860,,,652,,,327,,,322,,,---,,
13,,0,,,,"1,213.00",,"2,440.00",,,"1,213.00",,,"2,440.00",,,355,,,348,,,---,,
14,,"2,060.00",,,,865,,"2,060.00",,,"1,213.00",,,"2,440.00",,,348,,,"2,060.00",,,|,,
