4,,"2,271.00",,,,815,,"2,271.00",,,"1,209.00",,,"2,440.00",,,394,,,"2,271.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,089.0)   6,089.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35619,,,,,,,,,,0,,,,0,,,"2,301.00",,,795,,,
2,,35598,,,,,,,,,,0,,,,795,,,836,,,423,,,*
3,,35626,,,,,,,,,,836,,,,795,,,"1,127.00",,,298,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,795,,"2,440.00",,,795,,,"2,440.00",,,"1,220.00",,,795,,,---,,
2,,"2,301.00",,,,0,,"2,301.00",,,795,,,"2,440.00",,,795,,,"2,301.00",,,|,,
3,,836,,,,795,,836,,,"1,220.00",,,"2,440.00",,,425,,,836,,,|,,
4,,0,,,,"1,218.00",,836,,,"1,218.00",,,836,,,425,,,423,,,---,,
5,,"1,963.00",,,,795,,"1,963.00",,,"1,220.00",,,"1,604.00",,,425,,,"1,127.00",,,|,,
6,,836,,,,"1,093.00",,"1,963.00",,,"1,093.00",,,"1,127.00",,,425,,,298,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,048.0)   6,048.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34017,,,,,,,,,,0,,,,0,,,158,,,"1,127.00",,,
2,,32996,,,,,,,,,,158,,,,0,,,"2,036.00",,,960,,,
3,,35526,,,,,,,,,,"2,194.00",,,,0,,,238,,,744.5,,,*
4,,34212,,,,,,,,,,0,,,,"1,127.00",,,"2,300.00",,,80,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,"1,127.00",,"2,440.00",,,"1,127.00",,,"2,440.00",,,"1,220.00",,,"1,127.00",,,---,,
2,,158,,,,0,,158,,,"1,127.00",,,"2,440.00",,,"1,127.00",,,158,,,|,,
3,,"2,194.00",,,,0,,"2,194.00",,,"1,127.00",,,"2,282.00",,,"1,127.00",,,"2,036.00",,,|,,
4,,158,,,,960,,"2,194.00",,,960,,,"2,036.00",,,"1,127.00",,,960,,,---,,
5,,"2,432.00",,,,0,,"2,432.00",,,"1,127.00",,,246,,,"1,127.00",,,238,,,|,,
6,,"2,194.00",,,,744.5,,"2,432.00",,,744.5,,,238,,,"1,127.00",,,744.5,,,---,,
7,,0,,,,"1,207.00",,"2,440.00",,,"1,207.00",,,"2,440.00",,,93,,,80,,,---,,
8,,"2,300.00",,,,"1,127.00",,"2,300.00",,,"1,207.00",,,"2,440.00",,,80,,,"2,300.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,615.0)   10,615.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36439,,,,,,,,,,0,,,,0,,,"1,001.50",,,980,,,
2,,33424,,,,,,,,,,"1,001.50",,,,0,,,836.5,,,"1,127.00",,,
3,,37426,,,,,,,,,,"1,838.00",,,,0,,,515.5,,,"1,052.00",,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,001.50",,,,0,,"1,001.50",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,001.50",,,|,,
2,,0,,,,980,,"1,001.50",,,980,,,"1,001.50",,,"1,220.00",,,980,,,---,,
3,,"1,838.00",,,,0,,"1,838.00",,,"1,220.00",,,"1,438.50",,,"1,220.00",,,836.5,,,|,,
4,,"1,001.50",,,,"1,127.00",,"1,838.00",,,"1,127.00",,,836.5,,,"1,220.00",,,"1,127.00",,,---,,
5,,"2,353.50",,,,0,,"2,353.50",,,"1,220.00",,,602,,,"1,220.00",,,515.5,,,|,,
6,,"1,838.00",,,,"1,052.00",,"2,353.50",,,"1,052.00",,,515.5,,,"1,220.00",,,"1,052.00",,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,013.5)   6,013.5",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36335,,,,,,,,,,0,,,,0,,,458.5,,,"1,127.00",,,
2,,34419,,,,,,,,,,458.5,,,,0,,,"1,951.00",,,937,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,458.5,,,,0,,458.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,458.5,,,|,,
2,,0,,,,"1,127.00",,458.5,,,"1,127.00",,,458.5,,,"1,220.00",,,"1,127.00",,,---,,
3,,"2,409.50",,,,0,,"2,409.50",,,"1,220.00",,,"1,981.50",,,"1,220.00",,,"1,951.00",,,|,,
4,,458.5,,,,937,,"2,409.50",,,937,,,"1,951.00",,,"1,220.00",,,937,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,849.5)   4,849.5",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33297,,,,,,,,,,0,,,,0,,,821.5,,,935,,,
2,,34920,,,,,,,,,,821.5,,,,0,,,821.5,,,935,,,
3,,36499,,,,,,,,,,"1,643.00",,,,0,,,792,,,916,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,935,,"2,440.00",,,935,,,"2,440.00",,,"1,220.00",,,935,,,---,,
2,,821.5,,,,0,,821.5,,,935,,,"2,440.00",,,935,,,821.5,,,|,,
3,,"1,643.00",,,,0,,"1,643.00",,,935,,,"1,618.50",,,935,,,821.5,,,|,,
4,,"2,435.00",,,,0,,"2,435.00",,,935,,,797,,,935,,,792,,,|,,
5,,"1,643.00",,,,916,,"2,435.00",,,916,,,792,,,935,,,916,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,037.0)   6,037.0",,,,,,,,,,,,,,,Count of cuts   (1 x 5)   5,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36269,,,,,,,,,,0,,,,0,,,742,,,726,,,*
2,,32512,,,,,,,,,,742,,,,0,,,"1,688.00",,,495,,,
3,,35856,,,,,,,,,,742,,,,495,,,"1,608.00",,,495,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,990,,"2,440.00",,,990,,,"2,440.00",,,"1,220.00",,,990,,,---,,
2,,742,,,,0,,742,,,990,,,"2,440.00",,,990,,,742,,,|,,
3,,0,,,,726,,742,,,726,,,742,,,990,,,726,,,---,,
4,,"2,430.00",,,,0,,"2,430.00",,,990,,,"1,698.00",,,990,,,"1,688.00",,,|,,
5,,742,,,,495,,"2,430.00",,,495,,,"1,688.00",,,990,,,495,,,---,,
6,,"2,350.00",,,,495,,"2,350.00",,,990,,,"1,688.00",,,495,,,"1,608.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,345.0)   7,345.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33848,,,,,,,,,,0,,,,0,,,"2,278.50",,,858,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,858,,"2,440.00",,,858,,,"2,440.00",,,"1,220.00",,,858,,,---,,
2,,"2,278.50",,,,0,,"2,278.50",,,858,,,"2,440.00",,,858,,,"2,278.50",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,298.0)   3,298.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32906,,,,,,,,,,0,,,,0,,,"2,271.00",,,835,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,835,,"2,440.00",,,835,,,"2,440.00",,,"1,220.00",,,835,,,---,,
2,,"2,271.00",,,,0,,"2,271.00",,,835,,,"2,440.00",,,835,,,"2,271.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,275.0)   3,275.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34799,,,,,,,,,,0,,,,0,,,"2,201.00",,,858,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,858,,"2,440.00",,,858,,,"2,440.00",,,"1,220.00",,,858,,,---,,
2,,"2,201.00",,,,0,,"2,201.00",,,858,,,"2,440.00",,,858,,,"2,201.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,298.0)   3,298.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33143,,,,,,,,,,0,,,,0,,,"2,301.00",,,795,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,795,,"2,440.00",,,795,,,"2,440.00",,,"1,220.00",,,795,,,---,,
2,,"2,301.00",,,,0,,"2,301.00",,,795,,,"2,440.00",,,795,,,"2,301.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,235.0)   3,235.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
14 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34854,,,,,,,,,,0,,,,0,,,"2,301.00",,,795,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,795,,"2,440.00",,,795,,,"2,440.00",,,"1,220.00",,,795,,,---,,
2,,"2,301.00",,,,0,,"2,301.00",,,795,,,"2,440.00",,,795,,,"2,301.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,235.0)   3,235.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
15 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36108,,,,,,,,,,0,,,,0,,,"2,311.00",,,788,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,788,,"2,440.00",,,788,,,"2,440.00",,,"1,220.00",,,788,,,---,,
2,,"2,311.00",,,,0,,"2,311.00",,,788,,,"2,440.00",,,788,,,"2,311.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,228.0)   3,228.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
16 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36992,,,,,,,,,,0,,,,0,,,"2,311.50",,,776,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,776,,"2,440.00",,,776,,,"2,440.00",,,"1,220.00",,,776,,,---,,
2,,"2,311.50",,,,0,,"2,311.50",,,776,,,"2,440.00",,,776,,,"2,311.50",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,216.0)   3,216.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
17 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33644,,,,,,,,,,0,,,,0,,,"2,036.00",,,742,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,742,,"2,440.00",,,742,,,"2,440.00",,,"1,220.00",,,742,,,---,,
2,,"2,036.00",,,,0,,"2,036.00",,,742,,,"2,440.00",,,742,,,"2,036.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,182.0)   3,182.0",,,,,,,,,,,,,,,Count of cuts   (1 x 2)   2,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
18 of 18,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34401,,,,,,,,,,0,,,,0,,,490,,,937,,,
2,,34918,,*,,,,,*,,,490,,,,0,,,792,,,852,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,490,,,,0,,490,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,490,,,|,,
2,,0,,,,937,,490,,,937,,,490,,,"1,220.00",,,937,,,---,,
3,,"1,282.00",,,,0,,"1,282.00",,,"1,220.00",,,"1,950.00",,,"1,220.00",,,792,,,|,,
4,,490,,,,852,,"1,282.00",,,852,,,792,,,"1,220.00",,,852,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 3,722.0)   3,722.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
