10,,6564,,,,,,,,,,0,,,,"1,182.00",,,"2,438.00",,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,412,,"2,440.00",,,412,,,"2,440.00",,,"1,220.00",,,412,,,---,,
2,,969,,,,0,,969,,,412,,,"2,440.00",,,412,,,969,,,|,,
3,,"1,938.00",,,,0,,"1,938.00",,,412,,,"1,471.00",,,412,,,969,,,|,,
4,,"2,372.50",,,,0,,"2,372.50",,,412,,,502,,,412,,,434.5,,,|,,
5,,"1,938.00",,,,390,,"2,372.50",,,390,,,434.5,,,412,,,390,,,---,,
6,,0,,,,787,,"2,440.00",,,787,,,"2,440.00",,,808,,,375,,,---,,
7,,915,,,,412,,915,,,787,,,"2,440.00",,,375,,,915,,,|,,
8,,"1,730.00",,,,412,,"1,730.00",,,787,,,"1,525.00",,,375,,,815,,,|,,
9,,915,,,,784,,"1,730.00",,,784,,,815,,,375,,,372,,,---,,
10,,"2,399.00",,,,412,,"2,399.00",,,787,,,710,,,375,,,669,,,|,,
11,,"1,730.00",,,,772,,"2,399.00",,,772,,,669,,,375,,,360,,,---,,
12,,0,,,,"1,182.00",,"2,440.00",,,"1,182.00",,,"2,440.00",,,433,,,395,,,---,,
13,,831,,,,787,,831,,,"1,182.00",,,"2,440.00",,,395,,,831,,,|,,
14,"1,746.00",787,"1,746.00","1,182.00","1,609.00",395,915,|,,,,,,,,,,,,,,,,,
15,831,"1,162.00","1,746.00","1,162.00",915,395,375,---,,,,,,,,,,,,,,,,,
16,"2,415.00",787,"2,415.00","1,182.00",694,395,669,|,,,,,,,,,,,,,,,,,
17,"1,746.00","1,147.00","2,415.00","1,147.00",669,395,360,---,,,,,,,,,,,,,,,,,
18,"2,438.00","1,182.00","2,438.00","1,220.00","2,440.00",38,"2,438.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,406.5)   14,406.5",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2362,,,,,,,,,,0,,,,0,,,"2,277.00",,,468.5,,,
2,,616,,,,,,,,,,0,,,,468.5,,,"2,277.00",,,381,,,
3,,1688,,,,,,,,,,0,,,,849.5,,,"2,098.00",,,348,,,
4,,7307,,,,,,,,,,"2,277.00",,,,0,,,98,,,634,,,*
5,,3648,,,,,,,,,,"2,277.00",,,,634,,,97,,,572,,,*
6,,6923,,,,,,,,,,"2,375.00",,,,0,,,58,,,848,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,277.00",,,,0,,"2,277.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,277.00",,,|,,
2,,0,,,,468.5,,"2,277.00",,,468.5,,,"2,277.00",,,"1,220.00",,,468.5,,,---,,
3,,0,,,,849.5,,"2,277.00",,,849.5,,,"2,277.00",,,751.5,,,381,,,---,,
4,,0,,,,"1,197.50",,"2,277.00",,,"1,197.50",,,"2,277.00",,,370.5,,,348,,,---,,
5,,"2,098.00",,,,849.5,,"2,098.00",,,"1,197.50",,,"2,277.00",,,348,,,"2,098.00",,,|,,
6,,"2,375.00",,,,0,,"2,375.00",,,"1,220.00",,,163,,,"1,220.00",,,98,,,|,,
7,,"2,277.00",,,,634,,"2,375.00",,,634,,,98,,,"1,220.00",,,634,,,---,,
8,,"2,277.00",,,,"1,206.00",,"2,375.00",,,"1,206.00",,,98,,,586,,,572,,,---,,
9,,"2,374.00",,,,634,,"2,374.00",,,"1,206.00",,,98,,,572,,,97,,,|,,
10,,"2,433.00",,,,0,,"2,433.00",,,"1,220.00",,,65,,,"1,220.00",,,58,,,|,,
11,,"2,375.00",,,,848,,"2,433.00",,,848,,,58,,,"1,220.00",,,848,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,665.0)   11,665.0",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1754,,,,,,,,,,0,,,,0,,,459.5,,,428.5,,,
2,,79,,,,,,,,,,459.5,,,,0,,,"1,884.00",,,428.5,,,
3,,1276,,,,,,,,,,0,,,,428.5,,,"1,148.00",,,445,,,
4,,2945,,,,,,,,,,"1,148.00",,,,428.5,,,808.5,,,445,,,
5,,3191,,,,,,,,,,"1,956.50",,,,428.5,,,459.5,,,428.5,,,
6,,672,,,,,,,,,,0,,,,873.5,,,642.5,,,285.5,,,
7,,1366,,,,,,,,,,642.5,,,,873.5,,,642.5,,,285.5,,,
8,,1808,,,,,,,,,,"1,285.00",,,,873.5,,,537,,,259,,,
9,,1022,,,,,,,,,,"1,822.00",,,,873.5,,,537,,,258,,,
10,,4939,,,,,,,,,,0,,,,"1,159.00",,,"2,198.00",,,48,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,428.5,,"2,440.00",,,428.5,,,"2,440.00",,,"1,220.00",,,428.5,,,---,,
2,,459.5,,,,0,,459.5,,,428.5,,,"2,440.00",,,428.5,,,459.5,,,|,,
3,,"2,343.50",,,,0,,"2,343.50",,,428.5,,,"1,980.50",,,428.5,,,"1,884.00",,,|,,
4,,0,,,,873.5,,"2,440.00",,,873.5,,,"2,440.00",,,791.5,,,445,,,---,,
5,,"1,148.00",,,,428.5,,"1,148.00",,,873.5,,,"2,440.00",,,445,,,"1,148.00",,,|,,
6,,"1,956.50",,,,428.5,,"1,956.50",,,873.5,,,"1,292.00",,,445,,,808.5,,,|,,
7,,"2,416.00",,,,428.5,,"2,416.00",,,873.5,,,483.5,,,445,,,459.5,,,|,,
8,,"1,956.50",,,,857,,"2,416.00",,,857,,,459.5,,,445,,,428.5,,,---,,
9,,0,,,,"1,159.00",,"2,440.00",,,"1,159.00",,,"2,440.00",,,346.5,,,285.5,,,---,,
10,,642.5,,,,873.5,,642.5,,,"1,159.00",,,"2,440.00",,,285.5,,,642.5,,,|,,
11,,"1,285.00",,,,873.5,,"1,285.00",,,"1,159.00",,,"1,797.50",,,285.5,,,642.5,,,|,,
12,,"1,822.00",,,,873.5,,"1,822.00",,,"1,159.00",,,"1,155.00",,,285.5,,,537,,,|,,
13,,"1,285.00",,,,"1,132.50",,"1,822.00",,,"1,132.50",,,537,,,285.5,,,259,,,---,,
14,"2,359.00",873.5,"2,359.00","1,159.00",618,285.5,537,|,,,,,,,,,,,,,,,,,
15,"1,822.00","1,131.50","2,359.00","1,131.50",537,285.5,258,---,,,,,,,,,,,,,,,,,
16,0,"1,207.00","2,440.00","1,207.00","2,440.00",61,48,---,,,,,,,,,,,,,,,,,
17,"2,198.00","1,159.00","2,198.00","1,207.00","2,440.00",48,"2,198.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,675.5)   14,675.5",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3083,,,,,,,,,,0,,,,0,,,445,,,"1,148.00",,,*
2,,2494,,,,,,,,,,445,,,,0,,,"1,037.00",,,537,,,
3,,1233,,,,,,,,,,445,,,,537,,,981,,,445,,,
4,,3521,,,,,,,,,,445,,,,982,,,755,,,192.5,,,
5,,209,,,,,,,,,,"1,482.00",,,,0,,,445,,,808.5,,,*
6,,2578,,,,,,,,,,"1,482.00",,,,808.5,,,434.5,,,390,,,
7,,6964,,,,,,,,,,"1,927.00",,,,0,,,97,,,572,,,*
8,,3508,,,,,,,,,,"1,927.00",,,,572,,,88,,,612,,,*
9,,593,,,,,,,,,,"2,024.00",,,,0,,,395,,,831,,,*
10,,2325,,,,,,,,,,"2,024.00",,,,831,,,348,,,348,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,445,,,,0,,445,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,445,,,|,,
2,,0,,,,"1,148.00",,445,,,"1,148.00",,,445,,,"1,220.00",,,"1,148.00",,,---,,
3,,"1,482.00",,,,0,,"1,482.00",,,"1,220.00",,,"1,995.00",,,"1,220.00",,,"1,037.00",,,|,,
4,,445,,,,537,,"1,482.00",,,537,,,"1,037.00",,,"1,220.00",,,537,,,---,,
5,,445,,,,982,,"1,482.00",,,982,,,"1,037.00",,,683,,,445,,,---,,
6,,"1,426.00",,,,537,,"1,426.00",,,982,,,"1,037.00",,,445,,,981,,,|,,
7,,445,,,,"1,174.50",,"1,482.00",,,"1,174.50",,,"1,037.00",,,238,,,192.5,,,---,,
8,,"1,200.00",,,,982,,"1,200.00",,,"1,174.50",,,"1,037.00",,,192.5,,,755,,,|,,
9,,"1,927.00",,,,0,,"1,927.00",,,"1,220.00",,,958,,,"1,220.00",,,445,,,|,,
10,,"1,482.00",,,,808.5,,"1,927.00",,,808.5,,,445,,,"1,220.00",,,808.5,,,---,,
11,,"1,482.00",,,,"1,198.50",,"1,927.00",,,"1,198.50",,,445,,,411.5,,,390,,,---,,
12,,"1,916.50",,,,808.5,,"1,916.50",,,"1,198.50",,,445,,,390,,,434.5,,,|,,
13,,"2,024.00",,,,0,,"2,024.00",,,"1,220.00",,,513,,,"1,220.00",,,97,,,|,,
14,"1,927.00",572,"2,024.00",572,97,"1,220.00",572,---,,,,,,,,,,,,,,,,,
15,"1,927.00","1,184.00","2,024.00","1,184.00",97,648,612,---,,,,,,,,,,,,,,,,,
16,"2,015.00",572,"2,015.00","1,184.00",97,612,88,|,,,,,,,,,,,,,,,,,
17,"2,419.00",0,"2,419.00","1,220.00",416,"1,220.00",395,|,,,,,,,,,,,,,,,,,
18,"2,024.00",831,"2,419.00",831,395,"1,220.00",831,---,,,,,,,,,,,,,,,,,
19,"2,024.00","1,179.00","2,419.00","1,179.00",395,389,348,---,,,,,,,,,,,,,,,,,
20,"2,372.00",831,"2,372.00","1,179.00",395,348,348,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,517.5)   13,517.5",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,678,,,,,,,,,,0,,,,0,,,"1,709.00",,,469,,,
2,,1893,,,,,,,,,,"1,709.00",,,,0,,,365,,,419,,,
3,,2687,,,,,,,,,,"2,074.00",,,,0,,,365,,,419,,,
4,,3299,,,,,,,,,,0,,,,469,,,"2,277.00",,,468.5,,,
5,,130,,,,,,,,,,0,,,,937.5,,,537,,,258,,,
6,,6342,,,,,,,,,,537,,,,937.5,,,938,,,247,,,
7,,2712,,,,,,,,,,"1,475.00",,,,937.5,,,793,,,239,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,469,,"2,440.00",,,469,,,"2,440.00",,,"1,220.00",,,469,,,---,,
2,,"1,709.00",,,,0,,"1,709.00",,,469,,,"2,440.00",,,469,,,"1,709.00",,,|,,
3,,"2,074.00",,,,0,,"2,074.00",,,469,,,731,,,469,,,365,,,|,,
4,,"1,709.00",,,,419,,"2,074.00",,,419,,,365,,,469,,,419,,,---,,
5,,"2,439.00",,,,0,,"2,439.00",,,469,,,366,,,469,,,365,,,|,,
6,,"2,074.00",,,,419,,"2,439.00",,,419,,,365,,,469,,,419,,,---,,
7,,0,,,,937.5,,"2,440.00",,,937.5,,,"2,440.00",,,751,,,468.5,,,---,,
8,,"2,277.00",,,,469,,"2,277.00",,,937.5,,,"2,440.00",,,468.5,,,"2,277.00",,,|,,
9,,537,,,,937.5,,537,,,"1,220.00",,,"2,440.00",,,282.5,,,537,,,|,,
10,,0,,,,"1,195.50",,537,,,"1,195.50",,,537,,,282.5,,,258,,,---,,
11,,"1,475.00",,,,937.5,,"1,475.00",,,"1,220.00",,,"1,903.00",,,282.5,,,938,,,|,,
12,,537,,,,"1,184.50",,"1,475.00",,,"1,184.50",,,938,,,282.5,,,247,,,---,,
13,,"2,268.00",,,,937.5,,"2,268.00",,,"1,220.00",,,965,,,282.5,,,793,,,|,,
14,,"1,475.00",,,,"1,176.50",,"2,268.00",,,"1,176.50",,,793,,,282.5,,,239,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,601.0)   10,601.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
