12,,423,,,,"1,099.00",,423,,,"1,157.00",,,"2,440.00",,,58,,,423,,,|,,
13,,"1,126.00",,,,"1,099.00",,"1,126.00",,,"1,157.00",,,"2,017.00",,,58,,,703,,,|,,
14,,"2,394.00",,,,"1,099.00",,"2,394.00",,,"1,157.00",,,"1,314.00",,,58,,,"1,268.00",,,|,,
15,0,"1,215.00","2,440.00","1,215.00","2,440.00",63,58,---,,,,,,,,,,,,,,,,,
16,"1,768.00","1,157.00","1,768.00","1,215.00","2,440.00",58,"1,768.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 17,332.0)   17,332.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1140,,,,,,,,,,0,,,,0,,,"1,212.00",,,557,,,
2,,1484,,,,,,,,,,"1,212.00",,,,0,,,"1,212.00",,,557,,,
3,,2466,,,,,,,,,,0,,,,557,,,"2,078.00",,,58,,,
4,,306,,,,,,,,,,0,,,,615,,,"2,438.00",,,447.6,,,
5,,2908,,,,,,,,,,0,,,,"1,062.60",,,"1,788.00",,,58,,,
6,,2279,,,,,,,,,,"1,788.00",,,,"1,062.60",,,423,,,58,,,
7,,35,,,,,,,,,,0,,,,"1,120.60",,,"1,803.00",,,58,,,
8,,258,,,,,,,,,,"1,803.00",,,,"1,120.60",,,443,,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,557,,"2,440.00",,,557,,,"2,440.00",,,"1,220.00",,,557,,,---,,
2,,"1,212.00",,,,0,,"1,212.00",,,557,,,"2,440.00",,,557,,,"1,212.00",,,|,,
3,,"2,424.00",,,,0,,"2,424.00",,,557,,,"1,228.00",,,557,,,"1,212.00",,,|,,
4,,0,,,,615,,"2,440.00",,,615,,,"2,440.00",,,663,,,58,,,---,,
5,,"2,078.00",,,,557,,"2,078.00",,,615,,,"2,440.00",,,58,,,"2,078.00",,,|,,
6,,0,,,,"1,062.60",,"2,440.00",,,"1,062.60",,,"2,440.00",,,605,,,447.6,,,---,,
7,,"2,438.00",,,,615,,"2,438.00",,,"1,062.60",,,"2,440.00",,,447.6,,,"2,438.00",,,|,,
8,,0,,,,"1,120.60",,"2,440.00",,,"1,120.60",,,"2,440.00",,,157.4,,,58,,,---,,
9,,"1,788.00",,,,"1,062.60",,"1,788.00",,,"1,120.60",,,"2,440.00",,,58,,,"1,788.00",,,|,,
10,,"2,211.00",,,,"1,062.60",,"2,211.00",,,"1,120.60",,,652,,,58,,,423,,,|,,
11,,0,,,,"1,178.60",,"2,440.00",,,"1,178.60",,,"2,440.00",,,99.4,,,58,,,---,,
12,,"1,803.00",,,,"1,120.60",,"1,803.00",,,"1,178.60",,,"2,440.00",,,58,,,"1,803.00",,,|,,
13,,"2,246.00",,,,"1,120.60",,"2,246.00",,,"1,178.60",,,637,,,58,,,443,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,051.6)   14,051.6",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3096,,,,,,,,,,0,,,,0,,,135,,,786,,,*
2,,1392,,,,,,,,,,135,,,,0,,,575,,,"1,192.00",,,*
3,,3353,,,,,,,,,,710,,,,0,,,58,,,443,,,*
4,,3396,,,,,,,,,,768,,,,0,,,"1,610.00",,,557,,,
5,,2585,,,,,,,,,,768,,,,557,,,"1,578.00",,,58,,,
6,,732,,,,,,,,,,768,,,,615,,,"1,542.00",,,557,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135,,,,0,,135,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,135,,,|,,
2,,0,,,,786,,135,,,786,,,135,,,"1,220.00",,,786,,,---,,
3,,710,,,,0,,710,,,"1,220.00",,,"2,305.00",,,"1,220.00",,,575,,,|,,
4,,135,,,,"1,192.00",,710,,,"1,192.00",,,575,,,"1,220.00",,,"1,192.00",,,---,,
5,,768,,,,0,,768,,,"1,220.00",,,"1,730.00",,,"1,220.00",,,58,,,|,,
6,,710,,,,443,,768,,,443,,,58,,,"1,220.00",,,443,,,---,,
7,,"2,378.00",,,,0,,"2,378.00",,,"1,220.00",,,"1,672.00",,,"1,220.00",,,"1,610.00",,,|,,
8,,768,,,,557,,"2,378.00",,,557,,,"1,610.00",,,"1,220.00",,,557,,,---,,
9,,768,,,,615,,"2,378.00",,,615,,,"1,610.00",,,663,,,58,,,---,,
10,,"2,346.00",,,,557,,"2,346.00",,,615,,,"1,610.00",,,58,,,"1,578.00",,,|,,
11,,768,,,,"1,172.00",,"2,378.00",,,"1,172.00",,,"1,610.00",,,605,,,557,,,---,,
12,,"2,310.00",,,,615,,"2,310.00",,,"1,172.00",,,"1,610.00",,,557,,,"1,542.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,093.0)   11,093.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,134,,,,,,,,,,0,,,,0,,,"2,438.00",,,578,,,
2,,971,,,,,,,,,,0,,,,578,,,"1,248.00",,,58,,,
3,,860,,,,,,,,,,0,,,,636,,,"1,907.00",,,557,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,578,,"2,440.00",,,578,,,"2,440.00",,,"1,220.00",,,578,,,---,,
2,,"2,438.00",,,,0,,"2,438.00",,,578,,,"2,440.00",,,578,,,"2,438.00",,,|,,
3,,0,,,,636,,"2,440.00",,,636,,,"2,440.00",,,642,,,58,,,---,,
4,,"1,248.00",,,,578,,"1,248.00",,,636,,,"2,440.00",,,58,,,"1,248.00",,,|,,
5,,0,,,,"1,193.00",,"2,440.00",,,"1,193.00",,,"2,440.00",,,584,,,557,,,---,,
6,,"1,907.00",,,,636,,"1,907.00",,,"1,193.00",,,"2,440.00",,,557,,,"1,907.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,513.0)   8,513.0",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2440,,,,,,,,,,0,,,,0,,,"2,438.00",,,408,,,
2,,2652,,,,,,,,,,0,,,,408,,,"1,598.00",,,58,,,
3,,2164,,,,,,,,,,0,,,,466,,,"1,518.00",,,58,,,
4,,2604,,,,,,,,,,0,,,,524,,,"1,907.00",,,575,,,
5,,1699,,,,,,,,,,0,,,,"1,099.00",,,"1,498.00",,,58,,,
6,,2387,,,,,,,,,,0,,,,"1,157.00",,,"1,758.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,408,,"2,440.00",,,408,,,"2,440.00",,,"1,220.00",,,408,,,---,,
2,,"2,438.00",,,,0,,"2,438.00",,,408,,,"2,440.00",,,408,,,"2,438.00",,,|,,
3,,0,,,,466,,"2,440.00",,,466,,,"2,440.00",,,812,,,58,,,---,,
4,,"1,598.00",,,,408,,"1,598.00",,,466,,,"2,440.00",,,58,,,"1,598.00",,,|,,
5,,0,,,,524,,"2,440.00",,,524,,,"2,440.00",,,754,,,58,,,---,,
6,,"1,518.00",,,,466,,"1,518.00",,,524,,,"2,440.00",,,58,,,"1,518.00",,,|,,
7,,0,,,,"1,099.00",,"2,440.00",,,"1,099.00",,,"2,440.00",,,696,,,575,,,---,,
8,,"1,907.00",,,,524,,"1,907.00",,,"1,099.00",,,"2,440.00",,,575,,,"1,907.00",,,|,,
9,,0,,,,"1,157.00",,"2,440.00",,,"1,157.00",,,"2,440.00",,,121,,,58,,,---,,
10,,"1,498.00",,,,"1,099.00",,"1,498.00",,,"1,157.00",,,"2,440.00",,,58,,,"1,498.00",,,|,,
11,,0,,,,"1,215.00",,"2,440.00",,,"1,215.00",,,"2,440.00",,,63,,,58,,,---,,
12,,"1,758.00",,,,"1,157.00",,"1,758.00",,,"1,215.00",,,"2,440.00",,,58,,,"1,758.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 15,855.0)   15,855.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 11,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3015,,,,,,,,,,0,,,,0,,,"1,542.00",,,557,,,
2,,3292,,*,,,,,*,,,0,,,,557,,,"1,192.00",,,557,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,542.00",,,,0,,"1,542.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,542.00",,,|,,
2,,0,,,,557,,"1,542.00",,,557,,,"1,542.00",,,"1,220.00",,,557,,,---,,
3,,0,,,,"1,114.00",,"1,542.00",,,"1,114.00",,,"1,542.00",,,663,,,557,,,---,,
4,,"1,192.00",,,,557,,"1,192.00",,,"1,114.00",,,"1,542.00",,,557,,,"1,192.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 4,861.0)   4,861.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
