5,,"2,341.00",,,,0,,"2,341.00",,,"1,220.00",,,157,,,"1,220.00",,,58,,,|,,
6,,"2,283.00",,,,971,,"2,341.00",,,971,,,58,,,"1,220.00",,,971,,,---,,
7,,"2,283.00",,,,"1,203.00",,"2,341.00",,,"1,203.00",,,58,,,249,,,232,,,---,,
8,,"2,379.00",,,,0,,"2,379.00",,,"1,220.00",,,99,,,"1,220.00",,,38,,,|,,
9,,"2,341.00",,,,447,,"2,379.00",,,447,,,38,,,"1,220.00",,,447,,,---,,
10,,"2,341.00",,,,885,,"2,379.00",,,885,,,38,,,773,,,438,,,---,,
11,,"2,341.00",,,,"1,041.00",,"2,379.00",,,"1,041.00",,,38,,,335,,,156,,,---,,
12,,"2,437.00",,,,0,,"2,437.00",,,"1,220.00",,,61,,,"1,220.00",,,58,,,|,,
13,,"2,379.00",,,,801,,"2,437.00",,,801,,,58,,,"1,220.00",,,801,,,---,,
14,"2,379.00","1,213.00","2,437.00","1,213.00",58,419,412,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,729.0)   8,729.0",,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 40,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,8706,,,,,,,,,,0,,,,0,,,379,,,"1,197.50",,,*
2,,7792,,,,,,,,,,379,,,,0,,,"1,548.00",,,818,,,
3,,11906,,,,,,,,,,379,,,,818,,,771,,,360,,,
4,,12202,,,,,,,,,,"1,150.00",,,,818,,,771,,,360,,,
5,,7997,,,,,,,,,,379,,,,"1,178.00",,,"1,020.00",,,38,,,
6,,9874,,,,,,,,,,"1,399.00",,,,"1,178.00",,,528,,,38,,,
7,,8261,,,,,,,,,,"1,927.00",,,,0,,,311,,,160,,,
8,,8535,,,,,,,,,,"1,927.00",,,,160,,,310,,,411,,,*
9,,11971,,,,,,,,,,"1,927.00",,,,571,,,310,,,411,,,*
10,,9074,,,,,,,,,,"1,927.00",,,,982,,,289,,,232,,,*
11,,8617,,,,,,,,,,"2,238.00",,,,0,,,198.5,,,593,,,*
12,,11831,,,,,,,,,,"2,238.00",,,,593,,,187.4,,,593,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,379,,,,0,,379,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,379,,,|,,
2,,0,,,,"1,197.50",,379,,,"1,197.50",,,379,,,"1,220.00",,,"1,197.50",,,---,,
3,,"1,927.00",,,,0,,"1,927.00",,,"1,220.00",,,"2,061.00",,,"1,220.00",,,"1,548.00",,,|,,
4,,379,,,,818,,"1,927.00",,,818,,,"1,548.00",,,"1,220.00",,,818,,,---,,
5,,379,,,,"1,178.00",,"1,927.00",,,"1,178.00",,,"1,548.00",,,402,,,360,,,---,,
6,,"1,150.00",,,,818,,"1,150.00",,,"1,178.00",,,"1,548.00",,,360,,,771,,,|,,
7,,"1,921.00",,,,818,,"1,921.00",,,"1,178.00",,,777,,,360,,,771,,,|,,
8,,379,,,,"1,216.00",,"1,927.00",,,"1,216.00",,,"1,548.00",,,42,,,38,,,---,,
9,,"1,399.00",,,,"1,178.00",,"1,399.00",,,"1,216.00",,,"1,548.00",,,38,,,"1,020.00",,,|,,
10,,"2,238.00",,,,0,,"2,238.00",,,"1,220.00",,,513,,,"1,220.00",,,311,,,|,,
11,,"1,927.00",,,,160,,"2,238.00",,,160,,,311,,,"1,220.00",,,160,,,---,,
12,"1,927.00",571,"2,238.00",571,311,"1,060.00",411,---,,,,,,,,,,,,,,,,,
13,"2,237.00",160,"2,237.00",571,311,411,310,|,,,,,,,,,,,,,,,,,
14,"1,927.00",982,"2,238.00",982,311,649,411,---,,,,,,,,,,,,,,,,,
15,"2,237.00",571,"2,237.00",982,311,411,310,|,,,,,,,,,,,,,,,,,
16,"1,927.00","1,214.00","2,238.00","1,214.00",311,238,232,---,,,,,,,,,,,,,,,,,
17,"2,216.00",982,"2,216.00","1,214.00",311,232,289,|,,,,,,,,,,,,,,,,,
18,"2,436.50",0,"2,436.50","1,220.00",202,"1,220.00",198.5,|,,,,,,,,,,,,,,,,,
19,"2,238.00",593,"2,436.50",593,198.5,"1,220.00",593,---,,,,,,,,,,,,,,,,,
20,"2,238.00","1,186.00","2,436.50","1,186.00",198.5,627,593,---,,,,,,,,,,,,,,,,,
21,"2,425.40",593,"2,425.40","1,186.00",198.5,593,187.4,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,949.0)   13,949.0",,,,,,Count of cuts   (1 x 21)   21,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 40,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9450,,,,,,,,,,0,,,,0,,,"1,932.00",,,397,,,
2,,11601,,,,,,,,,,"1,932.00",,,,0,,,379,,,392,,,*
3,,10477,,,,,,,,,,"2,311.00",,,,0,,,58,,,370,,,*
4,,11119,,,,,,,,,,"2,369.00",,,,0,,,58,,,370,,,*
5,,9677,,,,,,,,,,0,,,,397,,,870,,,38,,,
6,,10548,,,,,,,,,,870,,,,397,,,538,,,38,,,
7,,11505,,,,,,,,,,"1,408.00",,,,397,,,488,,,38,,,
8,,8477,,,,,,,,,,"1,896.00",,,,397,,,538,,,38,,,
9,,10661,,,,,,,,,,0,,,,435,,,358,,,369,,,*
10,,9120,,,,,,,,,,358,,,,435,,,"2,018.00",,,180,,,
11,,10257,,,,,,,,,,358,,,,615,,,"2,018.00",,,180,,,
12,,11746,,,,,,,,,,"2,376.00",,,,435,,,58,,,312,,,*
13,,10829,,,,,,,,,,0,,,,804,,,"1,818.00",,,300,,,
14,,8154,,,,,,,,,,"1,818.00",,,,804,,,377,,,298,,,
15,,8422,,,,,,,,,,"2,195.00",,,,804,,,198,,,298,,,*
16,,9890,,,,,,,,,,"2,393.00",,,,804,,,38,,,156,,,*
17,,12503,,,,,,,,,,0,,,,"1,104.00",,,"1,932.00",,,58,,,
18,,11553,,,,,,,,,,"1,932.00",,,,"1,104.00",,,412,,,58,,,
19,,12645,,,,,,,,,,0,,,,"1,162.00",,,"1,829.00",,,58,,,
20,,7694,,,,,,,,,,"1,829.00",,,,"1,162.00",,,385,,,58,,,
21,,11528,,,,,,,,,,"2,214.00",,,,"1,162.00",,,218,,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,397,,"2,440.00",,,397,,,"2,440.00",,,"1,220.00",,,397,,,---,,
2,,"1,932.00",,,,0,,"1,932.00",,,397,,,"2,440.00",,,397,,,"1,932.00",,,|,,
3,"2,311.00",0,"2,311.00",397,508,397,379,|,,,,,,,,,,,,,,,,,
4,"1,932.00",392,"2,311.00",392,379,397,392,---,,,,,,,,,,,,,,,,,
5,"2,369.00",0,"2,369.00",397,129,397,58,|,,,,,,,,,,,,,,,,,
6,"2,311.00",370,"2,369.00",370,58,397,370,---,,,,,,,,,,,,,,,,,
7,"2,427.00",0,"2,427.00",397,71,397,58,|,,,,,,,,,,,,,,,,,
8,"2,369.00",370,"2,427.00",370,58,397,370,---,,,,,,,,,,,,,,,,,
9,0,435,"2,440.00",435,"2,440.00",823,38,---,,,,,,,,,,,,,,,,,
10,870,397,870,435,"2,440.00",38,870,|,,,,,,,,,,,,,,,,,
11,"1,408.00",397,"1,408.00",435,"1,570.00",38,538,|,,,,,,,,,,,,,,,,,
12,"1,896.00",397,"1,896.00",435,"1,032.00",38,488,|,,,,,,,,,,,,,,,,,
13,"2,434.00",397,"2,434.00",435,544,38,538,|,,,,,,,,,,,,,,,,,
14,0,804,"2,440.00",804,"2,440.00",785,369,---,,,,,,,,,,,,,,,,,
15,358,435,358,804,"2,440.00",369,358,|,,,,,,,,,,,,,,,,,
16,"2,376.00",435,"2,376.00",804,"2,082.00",369,"2,018.00",|,,,,,,,,,,,,,,,,,
17,358,615,"2,376.00",615,"2,018.00",369,180,---,,,,,,,,,,,,,,,,,
18,358,795,"2,376.00",795,"2,018.00",189,180,---,,,,,,,,,,,,,,,,,
19,"2,434.00",435,"2,434.00",804,64,369,58,|,,,,,,,,,,,,,,,,,
20,"2,376.00",747,"2,434.00",747,58,369,312,---,,,,,,,,,,,,,,,,,
21,0,"1,104.00","2,440.00","1,104.00","2,440.00",416,300,---,,,,,,,,,,,,,,,,,
22,"1,818.00",804,"1,818.00","1,104.00","2,440.00",300,"1,818.00",|,,,,,,,,,,,,,,,,,
23,"2,195.00",804,"2,195.00","1,104.00",622,300,377,|,,,,,,,,,,,,,,,,,
24,"1,818.00","1,102.00","2,195.00","1,102.00",377,300,298,---,,,,,,,,,,,,,,,,,
25,"2,393.00",804,"2,393.00","1,104.00",245,300,198,|,,,,,,,,,,,,,,,,,
26,"2,195.00","1,102.00","2,393.00","1,102.00",198,300,298,---,,,,,,,,,,,,,,,,,
27,"2,431.00",804,"2,431.00","1,104.00",47,300,38,|,,,,,,,,,,,,,,,,,
28,"2,393.00",960,"2,431.00",960,38,300,156,---,,,,,,,,,,,,,,,,,
29,0,"1,162.00","2,440.00","1,162.00","2,440.00",116,58,---,,,,,,,,,,,,,,,,,
30,"1,932.00","1,104.00","1,932.00","1,162.00","2,440.00",58,"1,932.00",|,,,,,,,,,,,,,,,,,
31,"2,344.00","1,104.00","2,344.00","1,162.00",508,58,412,|,,,,,,,,,,,,,,,,,
32,"1,829.00","1,162.00","1,829.00","1,220.00","2,440.00",58,"1,829.00",|,,,,,,,,,,,,,,,,,
33,"2,214.00","1,162.00","2,214.00","1,220.00",611,58,385,|,,,,,,,,,,,,,,,,,
34,"2,432.00","1,162.00","2,432.00","1,220.00",226,58,218,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 21,739.0)   21,739.0",,,,,,Count of cuts   (1 x 34)   34,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 40,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,11714,,,,,,,,,,0,,,,0,,,"2,098.00",,,380,,,
2,,9068,,,,,,,,,,0,,,,380,,,"2,098.00",,,380,,,
3,,8711,,,,,,,,,,0,,,,760,,,"2,098.00",,,410,,,
4,,9948,,,,,,,,,,0,,,,"1,170.00",,,"1,998.00",,,38,,,
5,,7982,,,,,,,,,,"2,098.00",,,,0,,,338,,,294.5,,,*
6,,8328,,,,,,,,,,"2,098.00",,,,294.5,,,328,,,890,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,098.00",,,,0,,"2,098.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,098.00",,,|,,
2,,0,,,,380,,"2,098.00",,,380,,,"2,098.00",,,"1,220.00",,,380,,,---,,
3,,0,,,,760,,"2,098.00",,,760,,,"2,098.00",,,840,,,380,,,---,,
4,,0,,,,"1,170.00",,"2,098.00",,,"1,170.00",,,"2,098.00",,,460,,,410,,,---,,
5,,0,,,,"1,208.00",,"2,098.00",,,"1,208.00",,,"2,098.00",,,50,,,38,,,---,,
6,,"1,998.00",,,,"1,170.00",,"1,998.00",,,"1,208.00",,,"2,098.00",,,38,,,"1,998.00",,,|,,
7,,"2,098.00",,,,294.5,,"2,440.00",,,294.5,,,342,,,"1,220.00",,,294.5,,,---,,
8,,"2,436.00",,,,0,,"2,436.00",,,294.5,,,342,,,294.5,,,338,,,|,,
9,,"2,098.00",,,,"1,184.50",,"2,440.00",,,"1,184.50",,,342,,,925.5,,,890,,,---,,
10,,"2,426.00",,,,294.5,,"2,426.00",,,"1,184.50",,,342,,,890,,,328,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,518.5)   11,518.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 40,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,10382,,,,,,,,,,0,,,,0,,,978,,,560,,,
2,,11086,,,,,,,,,,978,,,,0,,,384,,,560,,,
3,,9616,,,,,,,,,,"1,362.00",,,,0,,,861,,,557,,,
4,,10146,,,,,,,,,,"2,223.00",,,,0,,,217,,,538,,,
5,,10958,,,,,,,,,,0,,,,560,,,"1,932.00",,,397,,,
6,,8223,,,,,,,,,,"1,932.00",,,,560,,,478,,,380,,,
7,,9757,,,,,,,,,,0,,,,957,,,"2,098.00",,,198,,,
8,,8761,,,,,,,,,,"2,098.00",,,,957,,,312,,,160,,,
9,,11260,,,,,,,,,,0,,,,"1,155.00",,,740,,,58,,,
10,,12407,,,,,,,,,,740,,,,"1,155.00",,,"1,615.50",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,560,,"2,440.00",,,560,,,"2,440.00",,,"1,220.00",,,560,,,---,,
2,,978,,,,0,,978,,,560,,,"2,440.00",,,560,,,978,,,|,,
3,,"1,362.00",,,,0,,"1,362.00",,,560,,,"1,462.00",,,560,,,384,,,|,,
4,,"2,223.00",,,,0,,"2,223.00",,,560,,,"1,078.00",,,560,,,861,,,|,,
5,,"1,362.00",,,,557,,"2,223.00",,,557,,,861,,,560,,,557,,,---,,
6,,"2,223.00",,,,538,,"2,440.00",,,538,,,217,,,560,,,538,,,---,,
7,,0,,,,957,,"2,440.00",,,957,,,"2,440.00",,,660,,,397,,,---,,
8,,"1,932.00",,,,560,,"1,932.00",,,957,,,"2,440.00",,,397,,,"1,932.00",,,|,,
9,,"2,410.00",,,,560,,"2,410.00",,,957,,,508,,,397,,,478,,,|,,
10,,"1,932.00",,,,940,,"2,410.00",,,940,,,478,,,397,,,380,,,---,,
11,,0,,,,"1,155.00",,"2,440.00",,,"1,155.00",,,"2,440.00",,,263,,,198,,,---,,
12,,"2,098.00",,,,957,,"2,098.00",,,"1,155.00",,,"2,440.00",,,198,,,"2,098.00",,,|,,
13,,"2,410.00",,,,957,,"2,410.00",,,"1,155.00",,,342,,,198,,,312,,,|,,
14,"2,098.00","1,117.00","2,410.00","1,117.00",312,198,160,---,,,,,,,,,,,,,,,,,
15,0,"1,213.00","2,440.00","1,213.00","2,440.00",65,58,---,,,,,,,,,,,,,,,,,
16,740,"1,155.00",740,"1,213.00","2,440.00",58,740,|,,,,,,,,,,,,,,,,,
17,"2,355.50","1,155.00","2,355.50","1,213.00","1,700.00",58,"1,615.50",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 14,614.0)   14,614.0",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 40,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,12558,,,,,,,,,,0,,,,0,,,"1,818.00",,,300,,,
2,,12069,,,,,,,,,,"1,818.00",,,,0,,,424,,,296,,,*
3,,8125,,,,,,,,,,"2,242.00",,,,0,,,180,,,258,,,*
4,,11516,,,,,,,,,,0,,,,300,,,"1,847.00",,,407,,,
5,,8018,,,,,,,,,,"1,847.00",,,,300,,,593,,,387,,,
6,,11543,,,,,,,,,,0,,,,707,,,488,,,410,,,
7,,11978,,,,,,,,,,488,,,,707,,,"1,952.00",,,397,,,
8,,11805,,,,,,,,,,0,,,,"1,117.00",,,870,,,58,,,
9,,8872,,,,,,,,,,870,,,,"1,117.00",,,740,,,58,,,
10,,9258,,,,,,,,,,"1,610.00",,,,"1,117.00",,,810,,,58,,,
11,,9964,,,,,,,,,,0,,,,"1,175.00",,,"2,438.00",,,38,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,300,,"2,440.00",,,300,,,"2,440.00",,,"1,220.00",,,300,,,---,,
2,,"1,818.00",,,,0,,"1,818.00",,,300,,,"2,440.00",,,300,,,"1,818.00",,,|,,
3,,"2,242.00",,,,0,,"2,242.00",,,300,,,622,,,300,,,424,,,|,,
4,,"1,818.00",,,,296,,"2,242.00",,,296,,,424,,,300,,,296,,,---,,
5,,"2,422.00",,,,0,,"2,422.00",,,300,,,198,,,300,,,180,,,|,,
6,,"2,242.00",,,,258,,"2,422.00",,,258,,,180,,,300,,,258,,,---,,
7,,0,,,,707,,"2,440.00",,,707,,,"2,440.00",,,920,,,407,,,---,,
8,,"1,847.00",,,,300,,"1,847.00",,,707,,,"2,440.00",,,407,,,"1,847.00",,,|,,
9,,"1,847.00",,,,687,,"2,440.00",,,687,,,593,,,407,,,387,,,---,,
10,,0,,,,"1,117.00",,"2,440.00",,,"1,117.00",,,"2,440.00",,,513,,,410,,,---,,
11,,488,,,,707,,488,,,"1,117.00",,,"2,440.00",,,410,,,488,,,|,,
