9,,"2,214.00",,,,756,,"2,419.00",,,756,,,205,,,415,,,397,,,---,,
10,,0,,,,"1,214.00",,"2,440.00",,,"1,214.00",,,"2,440.00",,,446,,,440,,,---,,
11,,"2,214.00",,,,774,,"2,214.00",,,"1,214.00",,,"2,440.00",,,440,,,"2,214.00",,,|,,
12,,"2,419.00",,,,774,,"2,419.00",,,"1,214.00",,,226,,,440,,,205,,,|,,
13,,"2,214.00",,,,"1,207.00",,"2,419.00",,,"1,207.00",,,205,,,440,,,433,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,057.0)   11,057.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
2 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33217,,,,,,,,,,0,,,,0,,,"2,214.00",,,469,,,
2,,36601,,,,,,,,,,"2,214.00",,,,0,,,208,,,455,,,
3,,33512,,,,,,,,,,0,,,,469,,,"1,998.00",,,216,,,
4,,33744,,,,,,,,,,"1,998.00",,,,469,,,433,,,205,,,
5,,32831,,,,,,,,,,0,,,,685,,,"2,278.00",,,530,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,469,,"2,440.00",,,469,,,"2,440.00",,,"1,220.00",,,469,,,---,,
2,,"2,214.00",,,,0,,"2,214.00",,,469,,,"2,440.00",,,469,,,"2,214.00",,,|,,
3,,"2,422.00",,,,0,,"2,422.00",,,469,,,226,,,469,,,208,,,|,,
4,,"2,214.00",,,,455,,"2,422.00",,,455,,,208,,,469,,,455,,,---,,
5,,0,,,,685,,"2,440.00",,,685,,,"2,440.00",,,751,,,216,,,---,,
6,,"1,998.00",,,,469,,"1,998.00",,,685,,,"2,440.00",,,216,,,"1,998.00",,,|,,
7,,"2,431.00",,,,469,,"2,431.00",,,685,,,442,,,216,,,433,,,|,,
8,,"1,998.00",,,,674,,"2,431.00",,,674,,,433,,,216,,,205,,,---,,
9,,0,,,,"1,215.00",,"2,440.00",,,"1,215.00",,,"2,440.00",,,535,,,530,,,---,,
10,,"2,278.00",,,,685,,"2,278.00",,,"1,215.00",,,"2,440.00",,,530,,,"2,278.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,861.0)   9,861.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
3 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36371,,,,,,,,,,0,,,,0,,,"2,214.00",,,365.5,,,
2,,33123,,,,,,,,,,0,,,,365.5,,,"2,214.00",,,494,,,
3,,33629,,,,,,,,,,"2,214.00",,,,0,,,202,,,418,,,*
4,,33122,,,,,,,,,,"2,214.00",,,,418,,,202,,,418,,,*
5,,32684,,,,,,,,,,0,,,,859.5,,,"2,181.00",,,348.6,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,859.5,,"2,440.00",,,859.5,,,"2,440.00",,,"1,220.00",,,859.5,,,---,,
2,,"2,214.00",,,,0,,"2,214.00",,,859.5,,,"2,440.00",,,859.5,,,"2,214.00",,,|,,
3,,0,,,,365.5,,"2,214.00",,,365.5,,,"2,214.00",,,859.5,,,365.5,,,---,,
4,,"2,416.00",,,,0,,"2,416.00",,,859.5,,,226,,,859.5,,,202,,,|,,
5,,"2,214.00",,,,418,,"2,416.00",,,418,,,202,,,859.5,,,418,,,---,,
6,,"2,214.00",,,,836,,"2,416.00",,,836,,,202,,,441.5,,,418,,,---,,
7,,0,,,,"1,208.10",,"2,440.00",,,"1,208.10",,,"2,440.00",,,360.5,,,348.6,,,---,,
8,,"2,181.00",,,,859.5,,"2,181.00",,,"1,208.10",,,"2,440.00",,,348.6,,,"2,181.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,565.6)   9,565.6",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35204,,,,,,,,,,0,,,,0,,,"2,278.00",,,530,,,
2,,36975,,,,,,,,,,"2,278.00",,,,0,,,48,,,205,,,*
3,,33999,,,,,,,,,,"2,278.00",,,,205,,,48,,,205,,,*
4,,32916,,,,,,,,,,"2,326.00",,,,0,,,48,,,205,,,*
5,,34370,,,,,,,,,,"2,326.00",,,,205,,,48,,,205,,,*
6,,34411,,,,,,,,,,0,,,,530,,,"2,328.00",,,678,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,530,,"2,440.00",,,530,,,"2,440.00",,,"1,220.00",,,530,,,---,,
2,,"2,278.00",,,,0,,"2,278.00",,,530,,,"2,440.00",,,530,,,"2,278.00",,,|,,
3,,"2,326.00",,,,0,,"2,326.00",,,530,,,162,,,530,,,48,,,|,,
4,,"2,278.00",,,,205,,"2,326.00",,,205,,,48,,,530,,,205,,,---,,
5,,"2,278.00",,,,410,,"2,326.00",,,410,,,48,,,325,,,205,,,---,,
6,,"2,374.00",,,,0,,"2,374.00",,,530,,,114,,,530,,,48,,,|,,
7,,"2,326.00",,,,205,,"2,374.00",,,205,,,48,,,530,,,205,,,---,,
8,,"2,326.00",,,,410,,"2,374.00",,,410,,,48,,,325,,,205,,,---,,
9,,0,,,,"1,208.00",,"2,440.00",,,"1,208.00",,,"2,440.00",,,690,,,678,,,---,,
10,,"2,328.00",,,,530,,"2,328.00",,,"1,208.00",,,"2,440.00",,,678,,,"2,328.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,340.0)   7,340.0",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36253,,,,,,,,,,0,,,,0,,,"2,338.00",,,548,,,
2,,32535,,,,,,,,,,0,,,,548,,,"2,338.00",,,548,,,
3,,36436,,,,,,,,,,0,,,,"1,096.00",,,"2,181.00",,,118.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,338.00",,,,0,,"2,338.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,338.00",,,|,,
2,,0,,,,548,,"2,338.00",,,548,,,"2,338.00",,,"1,220.00",,,548,,,---,,
3,,0,,,,"1,096.00",,"2,338.00",,,"1,096.00",,,"2,338.00",,,672,,,548,,,---,,
4,,0,,,,"1,214.50",,"2,338.00",,,"1,214.50",,,"2,338.00",,,124,,,118.5,,,---,,
5,,"2,181.00",,,,"1,096.00",,"2,181.00",,,"1,214.50",,,"2,338.00",,,118.5,,,"2,181.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,352.5)   8,352.5",,,,,,,,,,,,,,,Count of cuts   (1 x 5)   5,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35991,,,,,,,,,,0,,,,0,,,"2,214.00",,,440,,,
2,,35356,,,,,,,,,,"2,214.00",,,,0,,,205,,,397,,,*
3,,34043,,,,,,,,,,0,,,,440,,,"2,214.00",,,365.5,,,
4,,33853,,,,,,,,,,0,,,,805.5,,,"2,278.00",,,409.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,440,,"2,440.00",,,440,,,"2,440.00",,,"1,220.00",,,440,,,---,,
2,,"2,214.00",,,,0,,"2,214.00",,,440,,,"2,440.00",,,440,,,"2,214.00",,,|,,
3,,"2,419.00",,,,0,,"2,419.00",,,440,,,226,,,440,,,205,,,|,,
4,,"2,214.00",,,,397,,"2,419.00",,,397,,,205,,,440,,,397,,,---,,
5,,0,,,,805.5,,"2,440.00",,,805.5,,,"2,440.00",,,780,,,365.5,,,---,,
6,,"2,214.00",,,,440,,"2,214.00",,,805.5,,,"2,440.00",,,365.5,,,"2,214.00",,,|,,
7,,0,,,,"1,215.00",,"2,440.00",,,"1,215.00",,,"2,440.00",,,414.5,,,409.5,,,---,,
8,,"2,278.00",,,,805.5,,"2,278.00",,,"1,215.00",,,"2,440.00",,,409.5,,,"2,278.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,180.0)   9,180.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36832,,,,,,,,,,0,,,,0,,,"1,655.50",,,390.5,,,
2,,36815,,,,,,,,,,"1,655.50",,,,0,,,368,,,367,,,
3,,34371,,,,,,,,,,"2,023.50",,,,0,,,416,,,367,,,
4,,35884,,,,,,,,,,0,,,,390.5,,,"2,214.00",,,390.5,,,
5,,35587,,,,,,,,,,0,,,,781,,,"1,713.50",,,415,,,
6,,35243,,,,,,,,,,"1,713.50",,,,781,,,723,,,368,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,390.5,,"2,440.00",,,390.5,,,"2,440.00",,,"1,220.00",,,390.5,,,---,,
2,,"1,655.50",,,,0,,"1,655.50",,,390.5,,,"2,440.00",,,390.5,,,"1,655.50",,,|,,
3,,"2,023.50",,,,0,,"2,023.50",,,390.5,,,784.5,,,390.5,,,368,,,|,,
4,,"1,655.50",,,,367,,"2,023.50",,,367,,,368,,,390.5,,,367,,,---,,
5,,"2,439.50",,,,0,,"2,439.50",,,390.5,,,416.5,,,390.5,,,416,,,|,,
6,,"2,023.50",,,,367,,"2,439.50",,,367,,,416,,,390.5,,,367,,,---,,
7,,0,,,,781,,"2,440.00",,,781,,,"2,440.00",,,829.5,,,390.5,,,---,,
8,,"2,214.00",,,,390.5,,"2,214.00",,,781,,,"2,440.00",,,390.5,,,"2,214.00",,,|,,
9,,0,,,,"1,196.00",,"2,440.00",,,"1,196.00",,,"2,440.00",,,439,,,415,,,---,,
10,,"1,713.50",,,,781,,"1,713.50",,,"1,196.00",,,"2,440.00",,,415,,,"1,713.50",,,|,,
11,,"2,436.50",,,,781,,"2,436.50",,,"1,196.00",,,726.5,,,415,,,723,,,|,,
12,,"1,713.50",,,,"1,149.00",,"2,436.50",,,"1,149.00",,,723,,,415,,,368,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,219.0)   11,219.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35023,,,,,,,,,,0,,,,0,,,764,,,510,,,
2,,34284,,,,,,,,,,764,,,,0,,,"1,580.00",,,510,,,
3,,36549,,,,,,,,,,0,,,,510,,,540,,,698,,,*
4,,37380,,,,,,,,,,540,,,,510,,,540,,,698,,,*
5,,36743,,,,,,,,,,"1,080.00",,,,510,,,540,,,698,,,*
6,,33713,,,,,,,,,,"1,620.00",,,,510,,,725,,,573,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,510,,"2,440.00",,,510,,,"2,440.00",,,"1,220.00",,,510,,,---,,
2,,764,,,,0,,764,,,510,,,"2,440.00",,,510,,,764,,,|,,
3,,"2,344.00",,,,0,,"2,344.00",,,510,,,"1,676.00",,,510,,,"1,580.00",,,|,,
4,,0,,,,"1,208.00",,"2,440.00",,,"1,208.00",,,"2,440.00",,,710,,,698,,,---,,
5,,540,,,,510,,540,,,"1,208.00",,,"2,440.00",,,698,,,540,,,|,,
6,,"1,080.00",,,,510,,"1,080.00",,,"1,208.00",,,"1,900.00",,,698,,,540,,,|,,
7,,"1,620.00",,,,510,,"1,620.00",,,"1,208.00",,,"1,360.00",,,698,,,540,,,|,,
8,,"2,345.00",,,,510,,"2,345.00",,,"1,208.00",,,820,,,698,,,725,,,|,,
9,,"1,620.00",,,,"1,083.00",,"2,345.00",,,"1,083.00",,,725,,,698,,,573,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,417.0)   9,417.0",,,,,,,,,,,,,,,Count of cuts   (1 x 9)   9,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33793,,,,,,,,,,0,,,,0,,,"1,767.00",,,593,,,
2,,34898,,,,,,,,,,"1,767.00",,,,0,,,646.5,,,572,,,
3,,36754,,,,,,,,,,0,,,,593,,,"2,333.00",,,566,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,593,,"2,440.00",,,593,,,"2,440.00",,,"1,220.00",,,593,,,---,,
2,,"1,767.00",,,,0,,"1,767.00",,,593,,,"2,440.00",,,593,,,"1,767.00",,,|,,
3,,"2,413.50",,,,0,,"2,413.50",,,593,,,673,,,593,,,646.5,,,|,,
4,,"1,767.00",,,,572,,"2,413.50",,,572,,,646.5,,,593,,,572,,,---,,
5,,0,,,,"1,159.00",,"2,440.00",,,"1,159.00",,,"2,440.00",,,627,,,566,,,---,,
6,,"2,333.00",,,,593,,"2,333.00",,,"1,159.00",,,"2,440.00",,,566,,,"2,333.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,278.5)   7,278.5",,,,,,,,,,,,,,,Count of cuts   (1 x 6)   6,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,37102,,,,,,,,,,0,,,,0,,,510,,,764,,,*
2,,36826,,,,,,,,,,0,,,,764,,,510,,,398,,,*
3,,36129,,,,,,,,,,510,,,,0,,,510,,,764,,,*
4,,34471,,,,,,,,,,510,,,,764,,,510,,,398,,,*
5,,34888,,,,,,,,,,"1,020.00",,,,0,,,863,,,510,,,
6,,34302,,,,,,,,,,"1,020.00",,,,510,,,862,,,510,,,
7,,36636,,,,,,,,,,"1,883.00",,,,0,,,553,,,386.5,,,*
8,,33982,,,,,,,,,,"1,883.00",,,,386.5,,,510,,,371,,,*
9,,34205,,,,,,,,,,"1,883.00",,,,757.5,,,510,,,398,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,510,,,,0,,510,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,510,,,|,,
2,,0,,,,764,,510,,,764,,,510,,,"1,220.00",,,764,,,---,,
3,,0,,,,"1,162.00",,510,,,"1,162.00",,,510,,,456,,,398,,,---,,
4,,"1,020.00",,,,0,,"1,020.00",,,"1,220.00",,,"1,930.00",,,"1,220.00",,,510,,,|,,
5,,510,,,,764,,"1,020.00",,,764,,,510,,,"1,220.00",,,764,,,---,,
6,,510,,,,"1,162.00",,"1,020.00",,,"1,162.00",,,510,,,456,,,398,,,---,,
7,,"1,883.00",,,,0,,"1,883.00",,,"1,220.00",,,"1,420.00",,,"1,220.00",,,863,,,|,,
8,,"1,020.00",,,,510,,"1,883.00",,,510,,,863,,,"1,220.00",,,510,,,---,,
9,,"1,020.00",,,,"1,020.00",,"1,883.00",,,"1,020.00",,,863,,,710,,,510,,,---,,
10,,"1,882.00",,,,510,,"1,882.00",,,"1,020.00",,,863,,,510,,,862,,,|,,
11,,"1,883.00",,,,386.5,,"2,440.00",,,386.5,,,557,,,"1,220.00",,,386.5,,,---,,
12,,"2,436.00",,,,0,,"2,436.00",,,386.5,,,557,,,386.5,,,553,,,|,,
13,,"1,883.00",,,,757.5,,"2,440.00",,,757.5,,,557,,,833.5,,,371,,,---,,
14,,"2,393.00",,,,386.5,,"2,393.00",,,757.5,,,557,,,371,,,510,,,|,,
15,,"1,883.00",,,,"1,155.50",,"2,440.00",,,"1,155.50",,,557,,,462.5,,,398,,,---,,
16,,"2,393.00",,,,757.5,,"2,393.00",,,"1,155.50",,,557,,,398,,,510,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,762.5)   10,762.5",,,,,,,,,,,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
11 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34398,,,,,,,,,,0,,,,0,,,"2,278.00",,,530,,,
2,,35539,,,,,,,,,,0,,,,530,,,407,,,660,,,*
3,,35472,,,,,,,,,,407,,,,530,,,407,,,660,,,*
4,,36902,,,,,,,,,,814,,,,530,,,"1,610.00",,,572,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,530,,"2,440.00",,,530,,,"2,440.00",,,"1,220.00",,,530,,,---,,
2,,"2,278.00",,,,0,,"2,278.00",,,530,,,"2,440.00",,,530,,,"2,278.00",,,|,,
3,,0,,,,"1,190.00",,"2,440.00",,,"1,190.00",,,"2,440.00",,,690,,,660,,,---,,
4,,407,,,,530,,407,,,"1,190.00",,,"2,440.00",,,660,,,407,,,|,,
5,,814,,,,530,,814,,,"1,190.00",,,"2,033.00",,,660,,,407,,,|,,
6,,"2,424.00",,,,530,,"2,424.00",,,"1,190.00",,,"1,626.00",,,660,,,"1,610.00",,,|,,
7,,814,,,,"1,102.00",,"2,424.00",,,"1,102.00",,,"1,610.00",,,660,,,572,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,000.0)   9,000.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
12 of 24,,,1,,,,,,,,,,2,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34176,,,,,,,,,,0,,,,0,,,725,,,573,,,
2,,32557,,,,,,,,,,725,,,,0,,,"1,062.00",,,559,,,
3,,32479,,,,,,,,,,"1,787.00",,,,0,,,646.5,,,553,,,
4,,35641,,,,,,,,,,0,,,,573,,,553,,,646.5,,,*
5,,34643,,,,,,,,,,553,,,,573,,,"1,746.00",,,529,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,573,,"2,440.00",,,573,,,"2,440.00",,,"1,220.00",,,573,,,---,,
2,,725,,,,0,,725,,,573,,,"2,440.00",,,573,,,725,,,|,,
3,,"1,787.00",,,,0,,"1,787.00",,,573,,,"1,715.00",,,573,,,"1,062.00",,,|,,
4,,725,,,,559,,"1,787.00",,,559,,,"1,062.00",,,573,,,559,,,---,,
5,,"2,433.50",,,,0,,"2,433.50",,,573,,,653,,,573,,,646.5,,,|,,
6,,"1,787.00",,,,553,,"2,433.50",,,553,,,646.5,,,573,,,553,,,---,,
7,,553,,,,573,,553,,,"1,220.00",,,"2,440.00",,,647,,,553,,,|,,
8,,0,,,,"1,219.50",,553,,,"1,219.50",,,553,,,647,,,646.5,,,---,,
9,,"2,299.00",,,,573,,"2,299.00",,,"1,220.00",,,"1,887.00",,,647,,,"1,746.00",,,|,,
10,,553,,,,"1,102.00",,"2,299.00",,,"1,102.00",,,"1,746.00",,,647,,,529,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,460.5)   9,460.5",,,,,,,,,,,,,,,Count of cuts   (1 x 10)   10,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
13 of 24,,,1,,,,,,,,,,1,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
