#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,88,,"2,440.00",,,88,,,"2,440.00",,,"1,220.00",,,88,,,---,,
2,,"1,408.00",,,,0,,"1,408.00",,,88,,,"2,440.00",,,88,,,"1,408.00",,,|,,
3,,"1,806.00",,,,0,,"1,806.00",,,88,,,"1,032.00",,,88,,,398,,,|,,
4,,0,,,,839.5,,"2,440.00",,,839.5,,,"2,440.00",,,"1,132.00",,,751.5,,,---,,
5,,770,,,,88,,770,,,839.5,,,"2,440.00",,,751.5,,,770,,,|,,
6,,"1,540.00",,,,88,,"1,540.00",,,839.5,,,"1,670.00",,,751.5,,,770,,,|,,
7,,"1,834.50",,,,88,,"1,834.50",,,839.5,,,900,,,751.5,,,294.5,,,|,,
8,,"1,540.00",,,,836,,"1,834.50",,,836,,,294.5,,,751.5,,,748,,,---,,
9,,"2,132.00",,,,88,,"2,132.00",,,839.5,,,605.5,,,751.5,,,297.5,,,|,,
10,,"1,834.50",,,,836,,"2,132.00",,,836,,,297.5,,,751.5,,,748,,,---,,
11,,"2,426.50",,,,88,,"2,426.50",,,839.5,,,308,,,751.5,,,294.5,,,|,,
12,,"2,132.00",,,,836,,"2,426.50",,,836,,,294.5,,,751.5,,,748,,,---,,
13,,0,,,,"1,210.50",,"2,440.00",,,"1,210.50",,,"2,440.00",,,380.5,,,371,,,---,,
14,,"2,001.00",,,,839.5,,"2,001.00",,,"1,210.50",,,"2,440.00",,,371,,,"2,001.00",,,|,,
15,,"2,411.00",,,,839.5,,"2,411.00",,,"1,210.50",,,439,,,371,,,410,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,882.0)   12,882.0",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2196,,,,,,,,,,0,,,,0,,,"2,001.00",,,562,,,
2,,2275,,,,,,,,,,"2,001.00",,,,0,,,409,,,562,,,
3,,1981,,,,,,,,,,0,,,,562,,,301.5,,,657,,,
4,,2558,,,,,,,,,,301.5,,,,562,,,301.5,,,657,,,
5,,1985,,,,,,,,,,603,,,,562,,,761,,,649,,,
6,,3098,,,,,,,,,,"1,364.00",,,,562,,,761,,,649,,,
7,,1469,,,,,,,,,,"2,125.00",,,,562,,,212.5,,,600,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,562,,"2,440.00",,,562,,,"2,440.00",,,"1,220.00",,,562,,,---,,
2,,"2,001.00",,,,0,,"2,001.00",,,562,,,"2,440.00",,,562,,,"2,001.00",,,|,,
3,,"2,410.00",,,,0,,"2,410.00",,,562,,,439,,,562,,,409,,,|,,
4,,0,,,,"1,219.00",,"2,440.00",,,"1,219.00",,,"2,440.00",,,658,,,657,,,---,,
5,,301.5,,,,562,,301.5,,,"1,219.00",,,"2,440.00",,,657,,,301.5,,,|,,
6,,603,,,,562,,603,,,"1,219.00",,,"2,138.50",,,657,,,301.5,,,|,,
7,,"1,364.00",,,,562,,"1,364.00",,,"1,219.00",,,"1,837.00",,,657,,,761,,,|,,
8,,603,,,,"1,211.00",,"1,364.00",,,"1,211.00",,,761,,,657,,,649,,,---,,
9,,"2,125.00",,,,562,,"2,125.00",,,"1,219.00",,,"1,076.00",,,657,,,761,,,|,,
10,,"1,364.00",,,,"1,211.00",,"2,125.00",,,"1,211.00",,,761,,,657,,,649,,,---,,
11,,"2,337.50",,,,562,,"2,337.50",,,"1,219.00",,,315,,,657,,,212.5,,,|,,
12,,"2,125.00",,,,"1,162.00",,"2,337.50",,,"1,162.00",,,212.5,,,657,,,600,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,023.5)   11,023.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2206,,,,,,,,,,0,,,,0,,,"2,271.00",,,362,,,
2,,1650,,,,,,,,,,0,,,,362,,,"1,840.50",,,852,,,
3,,1852,,,,,,,,,,"1,840.50",,,,362,,,443,,,818,,,*
4,,620,,,,,,,,,,"2,283.50",,,,362,,,132.5,,,802,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,362,,"2,440.00",,,362,,,"2,440.00",,,"1,220.00",,,362,,,---,,
2,,"2,271.00",,,,0,,"2,271.00",,,362,,,"2,440.00",,,362,,,"2,271.00",,,|,,
3,,0,,,,"1,214.00",,"2,440.00",,,"1,214.00",,,"2,440.00",,,858,,,852,,,---,,
4,,"1,840.50",,,,362,,"1,840.50",,,"1,214.00",,,"2,440.00",,,852,,,"1,840.50",,,|,,
5,,"2,283.50",,,,362,,"2,283.50",,,"1,214.00",,,599.5,,,852,,,443,,,|,,
6,,"1,840.50",,,,"1,180.00",,"2,283.50",,,"1,180.00",,,443,,,852,,,818,,,---,,
7,,"2,416.00",,,,362,,"2,416.00",,,"1,214.00",,,156.5,,,852,,,132.5,,,|,,
8,,"2,283.50",,,,"1,164.00",,"2,416.00",,,"1,164.00",,,132.5,,,852,,,802,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,373.5)   8,373.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,560,,,,,,,,,,0,,,,0,,,"2,001.00",,,941,,,
2,,2473,,,,,,,,,,"2,001.00",,,,0,,,410,,,941,,,
3,,1470,,,,,,,,,,0,,,,941,,,488,,,238,,,
4,,1342,,,,,,,,,,488,,,,941,,,488,,,238,,,
5,,1214,,,,,,,,,,976,,,,941,,,488,,,238,,,
6,,2749,,,,,,,,,,"1,464.00",,,,941,,,488,,,238,,,
7,,1388,,,,,,,,,,"1,952.00",,,,941,,,488,,,238,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,941,,"2,440.00",,,941,,,"2,440.00",,,"1,220.00",,,941,,,---,,
2,,"2,001.00",,,,0,,"2,001.00",,,941,,,"2,440.00",,,941,,,"2,001.00",,,|,,
3,,"2,411.00",,,,0,,"2,411.00",,,941,,,439,,,941,,,410,,,|,,
4,,0,,,,"1,179.00",,"2,440.00",,,"1,179.00",,,"2,440.00",,,279,,,238,,,---,,
5,,488,,,,941,,488,,,"1,179.00",,,"2,440.00",,,238,,,488,,,|,,
6,,976,,,,941,,976,,,"1,179.00",,,"1,952.00",,,238,,,488,,,|,,
7,,"1,464.00",,,,941,,"1,464.00",,,"1,179.00",,,"1,464.00",,,238,,,488,,,|,,
8,,"1,952.00",,,,941,,"1,952.00",,,"1,179.00",,,976,,,238,,,488,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,714.0)   7,714.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2085,,,,,,,,,,0,,,,0,,,"2,001.00",,,941,,,
2,,295,,,,,,,,,,"2,001.00",,,,0,,,410,,,941,,,
3,,1993,,,,,,,,,,0,,,,941,,,398,,,88,,,
4,,1968,,,,,,,,,,398,,,,941,,,"2,008.00",,,88,,,
5,,2559,,,,,,,,,,0,,,,"1,029.00",,,448,,,158,,,
6,,244,,,,,,,,,,448,,,,"1,029.00",,,448,,,158,,,
7,,809,,,,,,,,,,896,,,,"1,029.00",,,448,,,158,,,
8,,3377,,,,,,,,,,"1,344.00",,,,"1,029.00",,,448,,,158,,,
9,,448,,,,,,,,,,"1,792.00",,,,"1,029.00",,,448,,,158,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,941,,"2,440.00",,,941,,,"2,440.00",,,"1,220.00",,,941,,,---,,
2,,"2,001.00",,,,0,,"2,001.00",,,941,,,"2,440.00",,,941,,,"2,001.00",,,|,,
3,,"2,411.00",,,,0,,"2,411.00",,,941,,,439,,,941,,,410,,,|,,
4,,0,,,,"1,029.00",,"2,440.00",,,"1,029.00",,,"2,440.00",,,279,,,88,,,---,,
5,,398,,,,941,,398,,,"1,029.00",,,"2,440.00",,,88,,,398,,,|,,
6,,"2,406.00",,,,941,,"2,406.00",,,"1,029.00",,,"2,042.00",,,88,,,"2,008.00",,,|,,
7,,0,,,,"1,187.00",,"2,440.00",,,"1,187.00",,,"2,440.00",,,191,,,158,,,---,,
8,,448,,,,"1,029.00",,448,,,"1,187.00",,,"2,440.00",,,158,,,448,,,|,,
9,,896,,,,"1,029.00",,896,,,"1,187.00",,,"1,992.00",,,158,,,448,,,|,,
10,,"1,344.00",,,,"1,029.00",,"1,344.00",,,"1,187.00",,,"1,544.00",,,158,,,448,,,|,,
11,,"1,792.00",,,,"1,029.00",,"1,792.00",,,"1,187.00",,,"1,096.00",,,158,,,448,,,|,,
12,,"2,240.00",,,,"1,029.00",,"2,240.00",,,"1,187.00",,,648,,,158,,,448,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,168.0)   10,168.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2324,,,,,,,,,,0,,,,0,,,"2,231.00",,,402,,,
2,,1146,,,,,,,,,,0,,,,402,,,699,,,818,,,*
3,,1569,,,,,,,,,,699,,,,402,,,"1,722.50",,,748,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,402,,"2,440.00",,,402,,,"2,440.00",,,"1,220.00",,,402,,,---,,
2,,"2,231.00",,,,0,,"2,231.00",,,402,,,"2,440.00",,,402,,,"2,231.00",,,|,,
3,,699,,,,402,,699,,,"1,220.00",,,"2,440.00",,,818,,,699,,,|,,
4,,"2,421.50",,,,402,,"2,421.50",,,"1,220.00",,,"1,741.00",,,818,,,"1,722.50",,,|,,
5,,699,,,,"1,150.00",,"2,421.50",,,"1,150.00",,,"1,722.50",,,818,,,748,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,200.5)   6,200.5",,,,,,,,,,,,,,,Count of cuts   (1 x 5)   5,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,3423,,,,,,,,,,0,,,,0,,,978.5,,,"1,022.00",,,
2,,1819,,,,,,,,,,0,,,,"1,022.00",,,448,,,158,,,
3,,3350,,,,,,,,,,448,,,,"1,022.00",,,448,,,158,,,
4,,408,,,,,,,,,,978.5,,,,0,,,734,,,947,,,
5,,174,,,,,,,,,,978.5,,,,947,,,488,,,238,,,
6,,339,,,,,,,,,,"1,712.50",,,,0,,,724,,,294.5,,,*
7,,2525,,,,,,,,,,"1,712.50",,,,294.5,,,648,,,761,,,*
8,,2435,,,,,,,,,,"1,712.50",,,,"1,055.50",,,448,,,158,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,978.5,,,,0,,978.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,978.5,,,|,,
2,,0,,,,"1,022.00",,978.5,,,"1,022.00",,,978.5,,,"1,220.00",,,"1,022.00",,,---,,
3,,0,,,,"1,180.00",,978.5,,,"1,180.00",,,978.5,,,198,,,158,,,---,,
4,,448,,,,"1,022.00",,448,,,"1,180.00",,,978.5,,,158,,,448,,,|,,
5,,896,,,,"1,022.00",,896,,,"1,180.00",,,530.5,,,158,,,448,,,|,,
6,,"1,712.50",,,,0,,"1,712.50",,,"1,220.00",,,"1,461.50",,,"1,220.00",,,734,,,|,,
7,,978.5,,,,947,,"1,712.50",,,947,,,734,,,"1,220.00",,,947,,,---,,
8,,978.5,,,,"1,185.00",,"1,712.50",,,"1,185.00",,,734,,,273,,,238,,,---,,
9,,"1,466.50",,,,947,,"1,466.50",,,"1,185.00",,,734,,,238,,,488,,,|,,
10,,"1,712.50",,,,294.5,,"2,440.00",,,294.5,,,727.5,,,"1,220.00",,,294.5,,,---,,
11,,"2,436.50",,,,0,,"2,436.50",,,294.5,,,727.5,,,294.5,,,724,,,|,,
12,,"1,712.50",,,,"1,055.50",,"2,440.00",,,"1,055.50",,,727.5,,,925.5,,,761,,,---,,
13,,"2,360.50",,,,294.5,,"2,360.50",,,"1,055.50",,,727.5,,,761,,,648,,,|,,
14,,"1,712.50",,,,"1,213.50",,"2,440.00",,,"1,213.50",,,727.5,,,164.5,,,158,,,---,,
15,,"2,160.50",,,,"1,055.50",,"2,160.50",,,"1,213.50",,,727.5,,,158,,,448,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,815.0)   9,815.0",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 10,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4,,,,,,,,,,0,,,,0,,,"1,022.00",,,330,,,
2,,3316,,,,,,,,,,"1,022.00",,,,0,,,802,,,132.5,,,
3,,1667,,,,,,,,,,"1,022.00",,,,132.5,,,802,,,132.5,,,
4,,3047,,,,,,,,,,0,,,,330,,,"2,001.00",,,371,,,
5,,2098,,,,,,,,,,0,,,,701,,,601,,,489,,,
6,,1580,,,,,,,,,,601,,,,701,,,803,,,449,,,
7,,1579,,*,,,,,*,,,"1,404.00",,,,701,,,666,,,301.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,330,,"2,440.00",,,330,,,"2,440.00",,,"1,220.00",,,330,,,---,,
2,,"1,022.00",,,,0,,"1,022.00",,,330,,,"2,440.00",,,330,,,"1,022.00",,,|,,
3,,"1,824.00",,,,0,,"1,824.00",,,330,,,"1,418.00",,,330,,,802,,,|,,
4,,"1,022.00",,,,132.5,,"1,824.00",,,132.5,,,802,,,330,,,132.5,,,---,,
5,,"1,022.00",,,,265,,"1,824.00",,,265,,,802,,,197.5,,,132.5,,,---,,
6,,0,,,,701,,"2,440.00",,,701,,,"2,440.00",,,890,,,371,,,---,,
7,,"2,001.00",,,,330,,"2,001.00",,,701,,,"2,440.00",,,371,,,"2,001.00",,,|,,
8,,601,,,,701,,601,,,"1,220.00",,,"2,440.00",,,519,,,601,,,|,,
9,,0,,,,"1,190.00",,601,,,"1,190.00",,,601,,,519,,,489,,,---,,
10,,"1,404.00",,,,701,,"1,404.00",,,"1,220.00",,,"1,839.00",,,519,,,803,,,|,,
11,,601,,,,"1,150.00",,"1,404.00",,,"1,150.00",,,803,,,519,,,449,,,---,,
12,,"2,070.00",,,,701,,"2,070.00",,,"1,220.00",,,"1,036.00",,,519,,,666,,,|,,
13,,"1,404.00",,,,"1,002.50",,"2,070.00",,,"1,002.50",,,666,,,519,,,301.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,142.0)   11,142.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
