6,,"2,426.00",,,,0,,"2,426.00",,,"1,220.00",,,72,,,"1,220.00",,,58,,,|,,
7,,"2,368.00",,,,801,,"2,426.00",,,801,,,58,,,"1,220.00",,,801,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,660.0)   9,660.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
3 of 4,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6957,,,,,,,,,,0,,,,0,,,800,,,556,,,
2,,6170,,,,,,,,,,800,,,,0,,,800,,,556,,,
3,,3670,,,,,,,,,,"1,600.00",,,,0,,,800,,,556,,,
4,,4193,,,,,,,,,,0,,,,556,,,801,,,575,,,
5,,6984,,,,,,,,,,801,,,,556,,,800,,,556,,,
6,,6788,,,,,,,,,,"1,601.00",,,,556,,,800,,,556,,,
7,,6374,,,,,,,,,,0,,,,"1,131.00",,,"1,678.00",,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,556,,"2,440.00",,,556,,,"2,440.00",,,"1,220.00",,,556,,,---,,
2,,800,,,,0,,800,,,556,,,"2,440.00",,,556,,,800,,,|,,
3,,"1,600.00",,,,0,,"1,600.00",,,556,,,"1,640.00",,,556,,,800,,,|,,
4,,"2,400.00",,,,0,,"2,400.00",,,556,,,840,,,556,,,800,,,|,,
5,,0,,,,"1,131.00",,"2,440.00",,,"1,131.00",,,"2,440.00",,,664,,,575,,,---,,
6,,801,,,,556,,801,,,"1,131.00",,,"2,440.00",,,575,,,801,,,|,,
7,,"1,601.00",,,,556,,"1,601.00",,,"1,131.00",,,"1,639.00",,,575,,,800,,,|,,
8,,801,,,,"1,112.00",,"1,601.00",,,"1,112.00",,,800,,,575,,,556,,,---,,
9,,"2,401.00",,,,556,,"2,401.00",,,"1,131.00",,,839,,,575,,,800,,,|,,
10,,"1,601.00",,,,"1,112.00",,"2,401.00",,,"1,112.00",,,800,,,575,,,556,,,---,,
11,,0,,,,"1,189.00",,"2,440.00",,,"1,189.00",,,"2,440.00",,,89,,,58,,,---,,
12,,"1,678.00",,,,"1,131.00",,"1,678.00",,,"1,189.00",,,"2,440.00",,,58,,,"1,678.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,371.0)   12,371.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 4,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5996,,,,,,,,,,0,,,,0,,,800,,,556,,,
2,,4192,,,,,,,,,,800,,,,0,,,800,,,556,,,
3,,3874,,,,,,,,,,"1,600.00",,,,0,,,413,,,363,,,
4,,6048,,*,,,,,*,,,0,,,,556,,,"2,098.00",,,363,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,556,,"2,440.00",,,556,,,"2,440.00",,,"1,220.00",,,556,,,---,,
2,,800,,,,0,,800,,,556,,,"2,440.00",,,556,,,800,,,|,,
3,,"1,600.00",,,,0,,"1,600.00",,,556,,,"1,640.00",,,556,,,800,,,|,,
4,,"2,013.00",,,,0,,"2,013.00",,,556,,,840,,,556,,,413,,,|,,
5,,"1,600.00",,,,363,,"2,013.00",,,363,,,413,,,556,,,363,,,---,,
6,,0,,,,919,,"2,440.00",,,919,,,"2,440.00",,,664,,,363,,,---,,
7,,"2,098.00",,,,556,,"2,098.00",,,919,,,"2,440.00",,,363,,,"2,098.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,324.0)   7,324.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
