8,,780,,,,"1,215.00",,"1,018.00",,,"1,215.00",,,238,,,243,,,238,,,---,,
9,,"1,256.00",,,,977,,"1,256.00",,,"1,220.00",,,"1,422.00",,,243,,,238,,,|,,
10,,"1,018.00",,,,"1,215.00",,"1,256.00",,,"1,215.00",,,238,,,243,,,238,,,---,,
11,,"1,494.00",,,,977,,"1,494.00",,,"1,220.00",,,"1,184.00",,,243,,,238,,,|,,
12,,"1,256.00",,,,"1,215.00",,"1,494.00",,,"1,215.00",,,238,,,243,,,238,,,---,,
13,"1,732.00",977,"1,732.00","1,220.00",946,243,238,|,,,,,,,,,,,,,,,,,
14,"1,494.00","1,215.00","1,732.00","1,215.00",238,243,238,---,,,,,,,,,,,,,,,,,
15,"2,070.00",977,"2,070.00","1,220.00",708,243,338,|,,,,,,,,,,,,,,,,,
16,"1,732.00","1,095.00","2,070.00","1,095.00",338,243,118,---,,,,,,,,,,,,,,,,,
17,"1,732.00","1,213.00","2,070.00","1,213.00",338,125,118,---,,,,,,,,,,,,,,,,,
18,"2,408.00",977,"2,408.00","1,220.00",370,243,338,|,,,,,,,,,,,,,,,,,
19,"2,070.00","1,095.00","2,408.00","1,095.00",338,243,118,---,,,,,,,,,,,,,,,,,
20,"2,070.00","1,213.00","2,408.00","1,213.00",338,125,118,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,277.0)   9,277.0",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
2 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,33527,,,,,,,,,,0,,,,0,,,"2,301.00",,,912,,,
2,,34893,,,,,,,,,,0,,,,912,,,460,,,301.5,,,*
3,,34804,,,,,,,,,,460,,,,912,,,460,,,301.5,,,*
4,,33385,,,,,,,,,,920,,,,912,,,460,,,301.5,,,*
5,,36561,,,,,,,,,,"1,380.00",,,,912,,,460,,,301.5,,,*
6,,34481,,,,,,,,,,"1,840.00",,,,912,,,460,,,301.5,,,*
7,,35610,,,,,,,,,,"2,301.00",,,,0,,,118,,,338,,,*
8,,34363,,,,,,,,,,"2,301.00",,,,338,,,118,,,338,,,*
9,,33419,,,,,,,,,,"2,301.00",,,,676,,,92.5,,,245.5,,,*
10,,34629,,,,,,,,,,"2,301.00",,,,921.5,,,92.5,,,245.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,301.00",,,,0,,"2,301.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,301.00",,,|,,
2,,0,,,,912,,"2,301.00",,,912,,,"2,301.00",,,"1,220.00",,,912,,,---,,
3,,0,,,,"1,213.50",,"2,301.00",,,"1,213.50",,,"2,301.00",,,308,,,301.5,,,---,,
4,,460,,,,912,,460,,,"1,213.50",,,"2,301.00",,,301.5,,,460,,,|,,
5,,920,,,,912,,920,,,"1,213.50",,,"1,841.00",,,301.5,,,460,,,|,,
6,,"1,380.00",,,,912,,"1,380.00",,,"1,213.50",,,"1,381.00",,,301.5,,,460,,,|,,
7,,"1,840.00",,,,912,,"1,840.00",,,"1,213.50",,,921,,,301.5,,,460,,,|,,
8,,"2,300.00",,,,912,,"2,300.00",,,"1,213.50",,,461,,,301.5,,,460,,,|,,
9,,"2,419.00",,,,0,,"2,419.00",,,"1,220.00",,,139,,,"1,220.00",,,118,,,|,,
10,,"2,301.00",,,,338,,"2,419.00",,,338,,,118,,,"1,220.00",,,338,,,---,,
11,,"2,301.00",,,,676,,"2,419.00",,,676,,,118,,,882,,,338,,,---,,
12,,"2,301.00",,,,921.5,,"2,419.00",,,921.5,,,118,,,544,,,245.5,,,---,,
13,,"2,393.50",,,,676,,"2,393.50",,,921.5,,,118,,,245.5,,,92.5,,,|,,
14,"2,301.00","1,167.00","2,419.00","1,167.00",118,298.5,245.5,---,,,,,,,,,,,,,,,,,
15,"2,393.50",921.5,"2,393.50","1,167.00",118,245.5,92.5,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,512.5)   9,512.5",,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
3 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36566,,,,,,,,,,0,,,,0,,,429.5,,,961,,,
2,,33565,,,,,,,,,,0,,,,961,,,403,,,92.5,,,
3,,33730,,,,,,,,,,0,,,,"1,053.50",,,388,,,158,,,
4,,36824,,,,,,,,,,429.5,,,,0,,,"1,246.50",,,874,,,
5,,36809,,,,,,,,,,429.5,,,,874,,,404,,,339,,,
6,,34325,,,,,,,,,,833.5,,,,874,,,404,,,339,,,
7,,34482,,,,,,,,,,"1,237.50",,,,874,,,404,,,339,,,
8,,36744,,,,,,,,,,"1,676.00",,,,0,,,762,,,"1,133.50",,,*
9,,36861,,,,,,,,,,"1,676.00",,,,"1,133.50",,,450,,,80,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,429.5,,,,0,,429.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,429.5,,,|,,
2,,0,,,,961,,429.5,,,961,,,429.5,,,"1,220.00",,,961,,,---,,
3,,0,,,,"1,053.50",,429.5,,,"1,053.50",,,429.5,,,259,,,92.5,,,---,,
4,,403,,,,961,,403,,,"1,053.50",,,429.5,,,92.5,,,403,,,|,,
5,,0,,,,"1,211.50",,429.5,,,"1,211.50",,,429.5,,,166.5,,,158,,,---,,
6,,388,,,,"1,053.50",,388,,,"1,211.50",,,429.5,,,158,,,388,,,|,,
7,,"1,676.00",,,,0,,"1,676.00",,,"1,220.00",,,"2,010.50",,,"1,220.00",,,"1,246.50",,,|,,
8,,429.5,,,,874,,"1,676.00",,,874,,,"1,246.50",,,"1,220.00",,,874,,,---,,
9,,429.5,,,,"1,213.00",,"1,676.00",,,"1,213.00",,,"1,246.50",,,346,,,339,,,---,,
10,,833.5,,,,874,,833.5,,,"1,213.00",,,"1,246.50",,,339,,,404,,,|,,
11,,"1,237.50",,,,874,,"1,237.50",,,"1,213.00",,,842.5,,,339,,,404,,,|,,
12,,"1,641.50",,,,874,,"1,641.50",,,"1,213.00",,,438.5,,,339,,,404,,,|,,
13,,"2,438.00",,,,0,,"2,438.00",,,"1,220.00",,,764,,,"1,220.00",,,762,,,|,,
14,,"1,676.00",,,,"1,133.50",,"2,438.00",,,"1,133.50",,,762,,,"1,220.00",,,"1,133.50",,,---,,
15,"1,676.00","1,213.50","2,438.00","1,213.50",762,86.5,80,---,,,,,,,,,,,,,,,,,
16,"2,126.00","1,133.50","2,126.00","1,213.50",762,80,450,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,313.0)   10,313.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
4 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,32709,,,,,,,,,,0,,,,0,,,"2,051.00",,,961,,,
2,,37458,,,,,,,,,,"2,051.00",,,,0,,,379,,,901.5,,,*
3,,32816,,,,,,,,,,0,,,,961,,,338,,,118,,,
4,,33148,,,,,,,,,,338,,,,961,,,438,,,118,,,
5,,35666,,,,,,,,,,776,,,,961,,,438,,,118,,,
6,,34459,,,,,,,,,,"1,214.00",,,,961,,,338,,,118,,,
7,,36140,,,,,,,,,,"1,552.00",,,,961,,,438,,,118,,,
8,,34082,,,,,,,,,,"1,990.00",,,,961,,,438,,,118,,,
9,,33530,,,,,,,,,,0,,,,"1,079.00",,,804,,,132.5,,,
10,,34970,,,,,,,,,,804,,,,"1,079.00",,,624,,,132.5,,,
11,,35743,,,,,,,,,,"1,428.00",,,,"1,079.00",,,624,,,132.5,,,
12,,36984,,,,,,,,,,"2,052.00",,,,"1,079.00",,,338,,,118,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,961,,"2,440.00",,,961,,,"2,440.00",,,"1,220.00",,,961,,,---,,
2,,"2,051.00",,,,0,,"2,051.00",,,961,,,"2,440.00",,,961,,,"2,051.00",,,|,,
3,,"2,430.00",,,,0,,"2,430.00",,,961,,,389,,,961,,,379,,,|,,
4,,"2,051.00",,,,901.5,,"2,430.00",,,901.5,,,379,,,961,,,901.5,,,---,,
5,,0,,,,"1,079.00",,"2,440.00",,,"1,079.00",,,"2,440.00",,,259,,,118,,,---,,
6,,338,,,,961,,338,,,"1,079.00",,,"2,440.00",,,118,,,338,,,|,,
7,,776,,,,961,,776,,,"1,079.00",,,"2,102.00",,,118,,,438,,,|,,
8,,"1,214.00",,,,961,,"1,214.00",,,"1,079.00",,,"1,664.00",,,118,,,438,,,|,,
9,,"1,552.00",,,,961,,"1,552.00",,,"1,079.00",,,"1,226.00",,,118,,,338,,,|,,
10,,"1,990.00",,,,961,,"1,990.00",,,"1,079.00",,,888,,,118,,,438,,,|,,
11,,"2,428.00",,,,961,,"2,428.00",,,"1,079.00",,,450,,,118,,,438,,,|,,
12,0,"1,211.50","2,440.00","1,211.50","2,440.00",141,132.5,---,,,,,,,,,,,,,,,,,
13,804,"1,079.00",804,"1,211.50","2,440.00",132.5,804,|,,,,,,,,,,,,,,,,,
14,"1,428.00","1,079.00","1,428.00","1,211.50","1,636.00",132.5,624,|,,,,,,,,,,,,,,,,,
15,"2,052.00","1,079.00","2,052.00","1,211.50","1,012.00",132.5,624,|,,,,,,,,,,,,,,,,,
16,"2,390.00","1,079.00","2,390.00","1,211.50",388,132.5,338,|,,,,,,,,,,,,,,,,,
17,"2,052.00","1,197.00","2,390.00","1,197.00",338,132.5,118,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,197.0)   11,197.0",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,34139,,,,,,,,,,0,,,,0,,,"1,851.50",,,427,,,
2,,34570,,,,,,,,,,"1,851.50",,,,0,,,371,,,416.5,,,*
3,,36564,,,,,,,,,,"2,222.50",,,,0,,,92.5,,,403,,,*
4,,33407,,,,,,,,,,"2,315.00",,,,0,,,118,,,338,,,*
5,,33081,,,,,,,,,,0,,,,427,,,"2,316.00",,,781,,,
6,,37048,,,,,,,,,,"2,316.00",,,,427,,,118,,,338,,,*
7,,33282,,,,,,,,,,"2,316.00",,,,765,,,118,,,338,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,427,,"2,440.00",,,427,,,"2,440.00",,,"1,220.00",,,427,,,---,,
2,,"1,851.50",,,,0,,"1,851.50",,,427,,,"2,440.00",,,427,,,"1,851.50",,,|,,
3,,"2,222.50",,,,0,,"2,222.50",,,427,,,588.5,,,427,,,371,,,|,,
4,,"1,851.50",,,,416.5,,"2,222.50",,,416.5,,,371,,,427,,,416.5,,,---,,
5,,"2,315.00",,,,0,,"2,315.00",,,427,,,217.5,,,427,,,92.5,,,|,,
6,,"2,222.50",,,,403,,"2,315.00",,,403,,,92.5,,,427,,,403,,,---,,
7,,"2,433.00",,,,0,,"2,433.00",,,427,,,125,,,427,,,118,,,|,,
8,,"2,315.00",,,,338,,"2,433.00",,,338,,,118,,,427,,,338,,,---,,
9,,0,,,,"1,208.00",,"2,440.00",,,"1,208.00",,,"2,440.00",,,793,,,781,,,---,,
10,,"2,316.00",,,,427,,"2,316.00",,,"1,208.00",,,"2,440.00",,,781,,,"2,316.00",,,|,,
11,,"2,434.00",,,,427,,"2,434.00",,,"1,208.00",,,124,,,781,,,118,,,|,,
12,,"2,316.00",,,,765,,"2,434.00",,,765,,,118,,,781,,,338,,,---,,
13,,"2,316.00",,,,"1,103.00",,"2,434.00",,,"1,103.00",,,118,,,443,,,338,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,967.5)   8,967.5",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35104,,,,,,,,,,0,,,,0,,,239,,,780,,,*
2,,35981,,,,,,,,,,239,,,,0,,,"2,071.00",,,771,,,
3,,34430,,,,,,,,,,"2,310.00",,,,0,,,118,,,338,,,*
4,,36123,,,,,,,,,,"2,310.00",,,,338,,,118,,,338,,,*
5,,37404,,,,,,,,,,0,,,,780,,,801,,,439.5,,,*
6,,33095,,,,,,,,,,801,,,,780,,,801,,,439.5,,,*
7,,32581,,,,,,,,,,"1,602.00",,,,780,,,771,,,416.5,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,780,,"2,440.00",,,780,,,"2,440.00",,,"1,220.00",,,780,,,---,,
2,,239,,,,0,,239,,,780,,,"2,440.00",,,780,,,239,,,|,,
3,,"2,310.00",,,,0,,"2,310.00",,,780,,,"2,201.00",,,780,,,"2,071.00",,,|,,
4,,239,,,,771,,"2,310.00",,,771,,,"2,071.00",,,780,,,771,,,---,,
5,,"2,428.00",,,,0,,"2,428.00",,,780,,,130,,,780,,,118,,,|,,
6,,"2,310.00",,,,338,,"2,428.00",,,338,,,118,,,780,,,338,,,---,,
7,,"2,310.00",,,,676,,"2,428.00",,,676,,,118,,,442,,,338,,,---,,
8,,0,,,,"1,219.50",,"2,440.00",,,"1,219.50",,,"2,440.00",,,440,,,439.5,,,---,,
9,,801,,,,780,,801,,,"1,219.50",,,"2,440.00",,,439.5,,,801,,,|,,
10,,"1,602.00",,,,780,,"1,602.00",,,"1,219.50",,,"1,639.00",,,439.5,,,801,,,|,,
11,,"2,373.00",,,,780,,"2,373.00",,,"1,219.50",,,838,,,439.5,,,771,,,|,,
12,,"1,602.00",,,,"1,196.50",,"2,373.00",,,"1,196.50",,,771,,,439.5,,,416.5,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,616.5)   11,616.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,37219,,,,,,,,,,0,,,,0,,,961,,,429.5,,,*
2,,36695,,,,,,,,,,961,,,,0,,,625,,,389,,,
3,,32607,,,,,,,,,,"1,586.00",,,,0,,,779,,,212.5,,,
4,,35843,,,,,,,,,,"1,586.00",,,,212.5,,,779,,,212.5,,,
5,,35297,,,,,,,,,,0,,,,429.5,,,"2,316.00",,,781,,,
6,,34908,,,,,,,,,,"2,316.00",,,,429.5,,,118,,,338,,,*
7,,37029,,,,,,,,,,"2,316.00",,,,767.5,,,118,,,338,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,429.5,,"2,440.00",,,429.5,,,"2,440.00",,,"1,220.00",,,429.5,,,---,,
2,,961,,,,0,,961,,,429.5,,,"2,440.00",,,429.5,,,961,,,|,,
3,,"1,586.00",,,,0,,"1,586.00",,,429.5,,,"1,479.00",,,429.5,,,625,,,|,,
4,,961,,,,389,,"1,586.00",,,389,,,625,,,429.5,,,389,,,---,,
5,,"2,365.00",,,,0,,"2,365.00",,,429.5,,,854,,,429.5,,,779,,,|,,
6,,"1,586.00",,,,212.5,,"2,365.00",,,212.5,,,779,,,429.5,,,212.5,,,---,,
7,,"1,586.00",,,,425,,"2,365.00",,,425,,,779,,,217,,,212.5,,,---,,
8,,0,,,,"1,210.50",,"2,440.00",,,"1,210.50",,,"2,440.00",,,790.5,,,781,,,---,,
9,,"2,316.00",,,,429.5,,"2,316.00",,,"1,210.50",,,"2,440.00",,,781,,,"2,316.00",,,|,,
10,,"2,434.00",,,,429.5,,"2,434.00",,,"1,210.50",,,124,,,781,,,118,,,|,,
11,,"2,316.00",,,,767.5,,"2,434.00",,,767.5,,,118,,,781,,,338,,,---,,
12,,"2,316.00",,,,"1,105.50",,"2,434.00",,,"1,105.50",,,118,,,443,,,338,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,149.5)   10,149.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,36210,,,,,,,,,,0,,,,0,,,"2,101.00",,,801,,,
2,,35206,,,,,,,,,,0,,,,801,,,"2,071.00",,,371,,,
3,,35678,,,,,,,,,,"2,101.00",,,,0,,,339,,,404,,,*
4,,35224,,,,,,,,,,"2,101.00",,,,404,,,339,,,404,,,*
5,,34214,,,,,,,,,,"2,101.00",,,,808,,,339,,,404,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,101.00",,,,0,,"2,101.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,101.00",,,|,,
2,,0,,,,801,,"2,101.00",,,801,,,"2,101.00",,,"1,220.00",,,801,,,---,,
3,,0,,,,"1,172.00",,"2,101.00",,,"1,172.00",,,"2,101.00",,,419,,,371,,,---,,
4,,"2,071.00",,,,801,,"2,071.00",,,"1,172.00",,,"2,101.00",,,371,,,"2,071.00",,,|,,
5,,"2,101.00",,,,404,,"2,440.00",,,404,,,339,,,"1,220.00",,,404,,,---,,
6,,"2,101.00",,,,808,,"2,440.00",,,808,,,339,,,816,,,404,,,---,,
7,,"2,101.00",,,,"1,212.00",,"2,440.00",,,"1,212.00",,,339,,,412,,,404,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 6,810.0)   6,810.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,35073,,,,,,,,,,0,,,,0,,,339,,,404,,,*
2,,36029,,,,,,,,,,0,,,,404,,,339,,,404,,,*
3,,37232,,,,,,,,,,0,,,,808,,,339,,,404,,,*
4,,32499,,,,,,,,,,339,,,,0,,,98,,,862,,,
5,,36251,,,,,,,,,,437,,,,0,,,448,,,787,,,
6,,33990,,,,,,,,,,437,,,,787,,,448,,,379,,,
7,,36067,,,,,,,,,,885,,,,0,,,787,,,901.5,,,*
8,,33172,,,,,,,,,,885,,,,901.5,,,779,,,212.5,,,
9,,37133,,,,,,,,,,885,,,,"1,114.00",,,403,,,92.5,,,
10,,37258,,,,,,,,,,"1,672.00",,,,0,,,762,,,819.5,,,*
11,,33261,,,,,,,,,,"1,672.00",,,,819.5,,,762,,,398,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,339,,,,0,,339,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,339,,,|,,
2,,0,,,,404,,339,,,404,,,339,,,"1,220.00",,,404,,,---,,
3,,0,,,,808,,339,,,808,,,339,,,816,,,404,,,---,,
4,,0,,,,"1,212.00",,339,,,"1,212.00",,,339,,,412,,,404,,,---,,
5,,437,,,,0,,437,,,"1,220.00",,,"2,101.00",,,"1,220.00",,,98,,,|,,
6,,339,,,,862,,437,,,862,,,98,,,"1,220.00",,,862,,,---,,
7,,885,,,,0,,885,,,"1,220.00",,,"2,003.00",,,"1,220.00",,,448,,,|,,
8,,437,,,,787,,885,,,787,,,448,,,"1,220.00",,,787,,,---,,
9,,437,,,,"1,166.00",,885,,,"1,166.00",,,448,,,433,,,379,,,---,,
10,,"1,672.00",,,,0,,"1,672.00",,,"1,220.00",,,"1,555.00",,,"1,220.00",,,787,,,|,,
11,,885,,,,901.5,,"1,672.00",,,901.5,,,787,,,"1,220.00",,,901.5,,,---,,
12,,885,,,,"1,114.00",,"1,672.00",,,"1,114.00",,,787,,,318.5,,,212.5,,,---,,
13,"1,664.00",901.5,"1,664.00","1,114.00",787,212.5,779,|,,,,,,,,,,,,,,,,,
14,885,"1,206.50","1,672.00","1,206.50",787,106,92.5,---,,,,,,,,,,,,,,,,,
15,"1,288.00","1,114.00","1,288.00","1,206.50",787,92.5,403,|,,,,,,,,,,,,,,,,,
16,"2,434.00",0,"2,434.00","1,220.00",768,"1,220.00",762,|,,,,,,,,,,,,,,,,,
17,"1,672.00",819.5,"2,434.00",819.5,762,"1,220.00",819.5,---,,,,,,,,,,,,,,,,,
18,"1,672.00","1,217.50","2,434.00","1,217.50",762,400.5,398,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,301.0)   12,301.0",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 16,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
