,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,828,,"2,440.00",,,828,,,"2,440.00",,,"1,220.00",,,828,,,---,,
2,,"2,186.00",,,,0,,"2,186.00",,,828,,,"2,440.00",,,828,,,"2,186.00",,,|,,
3,,"2,304.00",,,,0,,"2,304.00",,,828,,,254,,,828,,,118,,,|,,
4,,"2,186.00",,,,488,,"2,304.00",,,488,,,118,,,828,,,488,,,---,,
5,,"2,186.00",,,,826,,"2,304.00",,,826,,,118,,,340,,,338,,,---,,
6,,"2,422.00",,,,0,,"2,422.00",,,828,,,136,,,828,,,118,,,|,,
7,,"2,304.00",,,,488,,"2,422.00",,,488,,,118,,,828,,,488,,,---,,
8,,"2,304.00",,,,826,,"2,422.00",,,826,,,118,,,340,,,338,,,---,,
9,,625,,,,828,,625,,,"1,220.00",,,"2,440.00",,,392,,,625,,,|,,
10,,0,,,,"1,217.00",,625,,,"1,217.00",,,625,,,392,,,389,,,---,,
11,,"2,298.00",,,,828,,"2,298.00",,,"1,220.00",,,"1,815.00",,,392,,,"1,673.00",,,|,,
12,,625,,,,"1,213.50",,"2,298.00",,,"1,213.50",,,"1,673.00",,,392,,,385.5,,,---,,
13,,"2,430.50",,,,828,,"2,430.50",,,"1,220.00",,,142,,,392,,,132.5,,,|,,
14,,"2,298.00",,,,"1,169.00",,"2,430.50",,,"1,169.00",,,132.5,,,392,,,341,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,002.5)   9,002.5",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
5 of 22,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,27627,,,,,,,,,,0,,,,0,,,"1,993.00",,,371,,,
2,,29610,,,,,,,,,,"1,993.00",,,,0,,,438,,,371,,,
3,,30905,,,,,,,,,,0,,,,371,,,"2,181.00",,,841,,,
4,,31123,,,,,,,,,,"2,181.00",,,,371,,,239,,,382,,,*
5,,28795,,,,,,,,,,"2,181.00",,,,753,,,239,,,382,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,371,,"2,440.00",,,371,,,"2,440.00",,,"1,220.00",,,371,,,---,,
2,,"1,993.00",,,,0,,"1,993.00",,,371,,,"2,440.00",,,371,,,"1,993.00",,,|,,
3,,"2,431.00",,,,0,,"2,431.00",,,371,,,447,,,371,,,438,,,|,,
4,,0,,,,"1,212.00",,"2,440.00",,,"1,212.00",,,"2,440.00",,,849,,,841,,,---,,
5,,"2,181.00",,,,371,,"2,181.00",,,"1,212.00",,,"2,440.00",,,841,,,"2,181.00",,,|,,
6,,"2,420.00",,,,371,,"2,420.00",,,"1,212.00",,,259,,,841,,,239,,,|,,
7,,"2,181.00",,,,753,,"2,420.00",,,753,,,239,,,841,,,382,,,---,,
8,,"2,181.00",,,,"1,135.00",,"2,420.00",,,"1,135.00",,,239,,,459,,,382,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 7,782.0)   7,782.0",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
6 of 22,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,31089,,,,,,,,,,0,,,,0,,,"2,273.00",,,996.5,,,
2,,27898,,,,,,,,,,"2,273.00",,,,0,,,158,,,488,,,*
3,,30717,,,,,,,,,,"2,273.00",,,,488,,,158,,,488,,,*
4,,32023,,,,,,,,,,0,,,,996.5,,,381,,,212.5,,,
5,,29219,,,,,,,,,,381,,,,996.5,,,388,,,198,,,
6,,30942,,,,,,,,,,769,,,,996.5,,,388,,,198,,,
7,,30026,,,,,,,,,,"1,157.00",,,,996.5,,,388,,,198,,,
8,,28939,,,,,,,,,,"1,545.00",,,,996.5,,,388,,,198,,,
9,,30755,,,,,,,,,,"1,933.00",,,,996.5,,,494,,,92.5,,,
10,,31029,,,,,,,,,,"1,933.00",,,,"1,089.00",,,494,,,92.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,996.5,,"2,440.00",,,996.5,,,"2,440.00",,,"1,220.00",,,996.5,,,---,,
2,,"2,273.00",,,,0,,"2,273.00",,,996.5,,,"2,440.00",,,996.5,,,"2,273.00",,,|,,
3,,"2,431.00",,,,0,,"2,431.00",,,996.5,,,167,,,996.5,,,158,,,|,,
4,,"2,273.00",,,,488,,"2,431.00",,,488,,,158,,,996.5,,,488,,,---,,
5,,"2,273.00",,,,976,,"2,431.00",,,976,,,158,,,508.5,,,488,,,---,,
6,,381,,,,996.5,,381,,,"1,220.00",,,"2,440.00",,,223.5,,,381,,,|,,
7,,0,,,,"1,209.00",,381,,,"1,209.00",,,381,,,223.5,,,212.5,,,---,,
8,,769,,,,996.5,,769,,,"1,220.00",,,"2,059.00",,,223.5,,,388,,,|,,
9,,381,,,,"1,194.50",,769,,,"1,194.50",,,388,,,223.5,,,198,,,---,,
10,,"1,157.00",,,,996.5,,"1,157.00",,,"1,220.00",,,"1,671.00",,,223.5,,,388,,,|,,
11,,769,,,,"1,194.50",,"1,157.00",,,"1,194.50",,,388,,,223.5,,,198,,,---,,
12,,"1,545.00",,,,996.5,,"1,545.00",,,"1,220.00",,,"1,283.00",,,223.5,,,388,,,|,,
13,,"1,157.00",,,,"1,194.50",,"1,545.00",,,"1,194.50",,,388,,,223.5,,,198,,,---,,
14,"1,933.00",996.5,"1,933.00","1,220.00",895,223.5,388,|,,,,,,,,,,,,,,,,,
15,"1,545.00","1,194.50","1,933.00","1,194.50",388,223.5,198,---,,,,,,,,,,,,,,,,,
16,"2,427.00",996.5,"2,427.00","1,220.00",507,223.5,494,|,,,,,,,,,,,,,,,,,
17,"1,933.00","1,089.00","2,427.00","1,089.00",494,223.5,92.5,---,,,,,,,,,,,,,,,,,
18,"1,933.00","1,181.50","2,427.00","1,181.50",494,131,92.5,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,011.0)   9,011.0",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
7 of 22,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,28401,,,,,,,,,,0,,,,0,,,644,,,489,,,
2,,29101,,,,,,,,,,0,,,,489,,,638,,,351.5,,,*
3,,30489,,,,,,,,,,0,,,,840.5,,,637,,,351.5,,,*
4,,29939,,,,,,,,,,644,,,,0,,,901,,,871,,,
5,,29233,,,,,,,,,,644,,,,871,,,832,,,339,,,
6,,29782,,,,,,,,,,"1,545.00",,,,0,,,888,,,952,,,*
7,,29550,,,,,,,,,,"1,545.00",,,,952,,,438,,,158,,,
8,,30347,,,,,,,,,,"1,983.00",,,,952,,,438,,,158,,,
9,,30868,,,,,,,,,,"1,545.00",,,,"1,110.00",,,831,,,92.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,644,,,,0,,644,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,644,,,|,,
2,,0,,,,489,,644,,,489,,,644,,,"1,220.00",,,489,,,---,,
3,,0,,,,840.5,,644,,,840.5,,,644,,,731,,,351.5,,,---,,
4,,638,,,,489,,638,,,840.5,,,644,,,351.5,,,638,,,|,,
5,,0,,,,"1,192.00",,644,,,"1,192.00",,,644,,,379.5,,,351.5,,,---,,
6,,637,,,,840.5,,637,,,"1,192.00",,,644,,,351.5,,,637,,,|,,
7,,"1,545.00",,,,0,,"1,545.00",,,"1,220.00",,,"1,796.00",,,"1,220.00",,,901,,,|,,
8,,644,,,,871,,"1,545.00",,,871,,,901,,,"1,220.00",,,871,,,---,,
9,,644,,,,"1,210.00",,"1,545.00",,,"1,210.00",,,901,,,349,,,339,,,---,,
10,,"1,476.00",,,,871,,"1,476.00",,,"1,210.00",,,901,,,339,,,832,,,|,,
11,,"2,433.00",,,,0,,"2,433.00",,,"1,220.00",,,895,,,"1,220.00",,,888,,,|,,
12,,"1,545.00",,,,952,,"2,433.00",,,952,,,888,,,"1,220.00",,,952,,,---,,
13,,"1,545.00",,,,"1,110.00",,"2,433.00",,,"1,110.00",,,888,,,268,,,158,,,---,,
14,,"1,983.00",,,,952,,"1,983.00",,,"1,110.00",,,888,,,158,,,438,,,|,,
15,"2,421.00",952,"2,421.00","1,110.00",450,158,438,|,,,,,,,,,,,,,,,,,
16,"1,545.00","1,202.50","2,433.00","1,202.50",888,110,92.5,---,,,,,,,,,,,,,,,,,
17,"2,376.00","1,110.00","2,376.00","1,202.50",888,92.5,831,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,508.5)   11,508.5",,,,,,Count of cuts   (1 x 17)   17,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
8 of 22,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,31084,,,,,,,,,,0,,,,0,,,889,,,951,,,*
2,,31969,,,,,,,,,,0,,,,951,,,831,,,132.5,,,
3,,29193,,,,,,,,,,0,,,,"1,083.50",,,423,,,132.5,,,
4,,28961,,,,,,,,,,423,,,,"1,083.50",,,423,,,132.5,,,
5,,31287,,,,,,,,,,889,,,,0,,,158,,,438,,,*
6,,28158,,,,,,,,,,889,,,,438,,,158,,,338,,,*
7,,29231,,,,,,,,,,889,,,,776,,,158,,,438,,,*
8,,30601,,,,,,,,,,"1,047.00",,,,0,,,498,,,791,,,
9,,29008,,,,,,,,,,"1,047.00",,,,791,,,238,,,238,,,
10,,28762,,,,,,,,,,"1,285.00",,,,791,,,238,,,238,,,
11,,29454,,,,,,,,,,"1,047.00",,,,"1,029.00",,,438,,,158,,,
12,,30205,,,,,,,,,,"1,545.00",,,,0,,,889,,,"1,180.00",,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,889,,,,0,,889,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,889,,,|,,
2,,0,,,,951,,889,,,951,,,889,,,"1,220.00",,,951,,,---,,
3,,0,,,,"1,083.50",,889,,,"1,083.50",,,889,,,269,,,132.5,,,---,,
4,,831,,,,951,,831,,,"1,083.50",,,889,,,132.5,,,831,,,|,,
5,,0,,,,"1,216.00",,889,,,"1,216.00",,,889,,,136.5,,,132.5,,,---,,
6,,423,,,,"1,083.50",,423,,,"1,216.00",,,889,,,132.5,,,423,,,|,,
7,,846,,,,"1,083.50",,846,,,"1,216.00",,,466,,,132.5,,,423,,,|,,
8,,"1,047.00",,,,0,,"1,047.00",,,"1,220.00",,,"1,551.00",,,"1,220.00",,,158,,,|,,
9,,889,,,,438,,"1,047.00",,,438,,,158,,,"1,220.00",,,438,,,---,,
10,,889,,,,776,,"1,047.00",,,776,,,158,,,782,,,338,,,---,,
11,,889,,,,"1,214.00",,"1,047.00",,,"1,214.00",,,158,,,444,,,438,,,---,,
12,"1,545.00",0,"1,545.00","1,220.00","1,393.00","1,220.00",498,|,,,,,,,,,,,,,,,,,
13,"1,047.00",791,"1,545.00",791,498,"1,220.00",791,---,,,,,,,,,,,,,,,,,
14,"1,047.00","1,029.00","1,545.00","1,029.00",498,429,238,---,,,,,,,,,,,,,,,,,
15,"1,285.00",791,"1,285.00","1,029.00",498,238,238,|,,,,,,,,,,,,,,,,,
16,"1,523.00",791,"1,523.00","1,029.00",260,238,238,|,,,,,,,,,,,,,,,,,
17,"1,047.00","1,187.00","1,545.00","1,187.00",498,191,158,---,,,,,,,,,,,,,,,,,
18,"1,485.00","1,029.00","1,485.00","1,187.00",498,158,438,|,,,,,,,,,,,,,,,,,
19,"2,434.00",0,"2,434.00","1,220.00",895,"1,220.00",889,|,,,,,,,,,,,,,,,,,
20,"1,545.00","1,180.00","2,434.00","1,180.00",889,"1,220.00","1,180.00",---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,435.5)   11,435.5",,,,,,Count of cuts   (1 x 20)   20,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
9 of 22,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,30054,,,,,,,,,,0,,,,0,,,"2,186.00",,,961,,,
2,,28682,,,,,,,,,,0,,,,961,,,681,,,244.5,,,*
3,,27985,,,,,,,,,,681,,,,961,,,680,,,244.5,,,*
4,,29247,,,,,,,,,,"1,361.00",,,,961,,,689,,,244.5,,,*
5,,29417,,,,,,,,,,"2,186.00",,,,0,,,244.5,,,680,,,
6,,29653,,,,,,,,,,"2,186.00",,,,680,,,118,,,488,,,*
7,,29962,,,,,,,,,,"2,304.00",,,,680,,,118,,,488,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"2,186.00",,,,0,,"2,186.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"2,186.00",,,|,,
2,,0,,,,961,,"2,186.00",,,961,,,"2,186.00",,,"1,220.00",,,961,,,---,,
3,,0,,,,"1,205.50",,"2,186.00",,,"1,205.50",,,"2,186.00",,,259,,,244.5,,,---,,
4,,681,,,,961,,681,,,"1,205.50",,,"2,186.00",,,244.5,,,681,,,|,,
5,,"1,361.00",,,,961,,"1,361.00",,,"1,205.50",,,"1,505.00",,,244.5,,,680,,,|,,
6,,"2,050.00",,,,961,,"2,050.00",,,"1,205.50",,,825,,,244.5,,,689,,,|,,
7,,"2,430.50",,,,0,,"2,430.50",,,"1,220.00",,,254,,,"1,220.00",,,244.5,,,|,,
8,,"2,186.00",,,,680,,"2,430.50",,,680,,,244.5,,,"1,220.00",,,680,,,---,,
9,,"2,186.00",,,,"1,168.00",,"2,430.50",,,"1,168.00",,,244.5,,,540,,,488,,,---,,
10,,"2,304.00",,,,680,,"2,304.00",,,"1,168.00",,,244.5,,,488,,,118,,,|,,
11,,"2,422.00",,,,680,,"2,422.00",,,"1,168.00",,,126.5,,,488,,,118,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,010.5)   9,010.5",,,,,,,,,,,,,,,Count of cuts   (1 x 11)   11,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
10 of 22,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,28754,,,,,,,,,,0,,,,0,,,158,,,488,,,*
2,,31055,,,,,,,,,,0,,,,488,,,132.5,,,684,,,*
3,,30753,,,,,,,,,,158,,,,0,,,339,,,832,,,*
4,,32411,,,,,,,,,,158,,,,832,,,212.5,,,381,,,*
5,,29632,,,,,,,,,,497,,,,0,,,"1,938.00",,,"1,038.00",,,
6,,31522,,,,,,,,,,497,,,,"1,038.00",,,634,,,172.5,,,
7,,30031,,,,,,,,,,"1,131.00",,,,"1,038.00",,,634,,,172.5,,,
8,,27427,,,,,,,,,,"1,765.00",,,,"1,038.00",,,632,,,172.5,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,158,,,,0,,158,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,158,,,|,,
2,,0,,,,488,,158,,,488,,,158,,,"1,220.00",,,488,,,---,,
3,,0,,,,"1,172.00",,158,,,"1,172.00",,,158,,,732,,,684,,,---,,
4,,132.5,,,,488,,132.5,,,"1,172.00",,,158,,,684,,,132.5,,,|,,
5,,497,,,,0,,497,,,"1,220.00",,,"2,282.00",,,"1,220.00",,,339,,,|,,
6,,158,,,,832,,497,,,832,,,339,,,"1,220.00",,,832,,,---,,
7,,158,,,,"1,213.00",,497,,,"1,213.00",,,339,,,388,,,381,,,---,,
8,,370.5,,,,832,,370.5,,,"1,213.00",,,339,,,381,,,212.5,,,|,,
9,,"2,435.00",,,,0,,"2,435.00",,,"1,220.00",,,"1,943.00",,,"1,220.00",,,"1,938.00",,,|,,
10,,497,,,,"1,038.00",,"2,435.00",,,"1,038.00",,,"1,938.00",,,"1,220.00",,,"1,038.00",,,---,,
